,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AOI5 Saccade Lengths,257.1014551612029,38.77442405005672,317.00629261355925,50.637840695327135,72.01795614433094,63.03656499350862,174.88497587940674,137.15620906242063,100.01058940652199,29.771670801766028,10.915564723261689,151.9323869816861,57.46470506638358,63.30014210758273,40.44954552534942,77.77112927988674,240.48244693621362,96.02885058359901,239.9744013287911,79.53566410112256,89.78378531379957,7.094355091402964,46.93638538996265,146.88902530687068,72.58037154632737,8.761036841669153,34.87227202067894,160.69918197146973,50.86654410285787,170.60149536991986
AOI5 Absolute Saccade Angles,3.1547569194131935,68.00483582743969,-179.1685867977443,6.081833479481038,-9.011563503364004,-2.47997642953169,-170.07190738765658,9.220534625925833,-4.167085567390304,-98.66159791733969,100.6646012959934,164.51425223591127,-110.79745245216823,175.1278533427589,62.70586995026244,-17.755636428115274,6.029243479111158,-176.55417276791061,-175.25165704552484,7.2365311450291765,29.72278762391548,-55.163688926388424,-84.47529169353705,172.49496420971235,22.25344665265587,-26.417073813588058,154.2754470026947,-0.9825529126276774,-24.590630930210462,179.25088460172174
AOI5 Relative Saccade Angles,115.1499210919735,67.17342262518397,5.250420277225314,164.906603017155,173.4684129261677,12.408069041875121,0.707557986417598,166.61237980668383,85.50548765005064,19.32619921333306,116.15034906008214,95.3117046880795,105.9253057949271,67.57801660750356,99.53849362162225,156.2151200927736,2.5834162470217477,178.69748427761425,2.4881881905540113,157.5137435211137,95.1135234496961,150.68839723285137,76.97025590324938,29.75848244294355,131.32947953375606,0.6925208162827636,24.742000084677617,156.39192198241722,23.841515531932192,
