,0,1,2,3,4,5
AOI6 Saccade Lengths,145.47100590512304,62.501659262167756,89.27617624254697,145.7203365669651,41.92869509077623,21.541594271585094
AOI6 Absolute Saccade Angles,178.95526392187216,102.22665807127402,-6.876164890008199,4.363727192375316,-83.45657688689892,-160.35526481720072
AOI6 Relative Saccade Angles,103.27139414940184,70.8971770387178,168.7601079176165,92.17969592072579,103.10131206969818,
