,0,1,2,3,4,5,6,7,8,9,10,11
AOI4 Saccade Lengths,48.63802070154921,62.96254274234842,171.95960537856283,96.20331260350346,54.73488257067369,39.97653688808965,80.80511318043449,48.39858898074392,72.59871232562827,43.19879744605796,46.32403627480791,46.094820389440315
AOI4 Absolute Saccade Angles,-61.1675849264193,-174.26314137174072,160.00449833774744,-178.25887081203734,13.158243183789546,21.254182747995863,-83.66713639381626,94.0984085356889,-33.329384264977136,22.127010206482396,83.97111090164151,-82.21997950530002
AOI4 Relative Saccade Angles,66.90444355467862,154.2676397094881,158.26336914978475,11.417113995826881,171.90406043579367,75.07868085818787,2.234455070494866,52.572207199333974,124.54360552854044,118.15589930484089,13.80890959305847,
