,Mean,Standard Deviation
NOT_AOI Saccade Length,72.01293667253846,63.80718810628192
NOT_AOI Absolute Saccade Angles,-7.31793742123345,108.70587717208403
NOT_AOI Relative Saccade Angles,117.08884025193564,52.120113469753235
