,0,1,2,3,4,5,6,7,8
AOI2 Saccade Lengths,321.54179523899734,76.74472866310713,97.27411733771063,266.5151562134164,70.85762030404358,109.22320403395183,4.55816724188286,77.05026915129079,8.24482666284693
AOI2 Absolute Saccade Angles,-178.43968606880273,177.97491673064678,170.74447680202832,-8.77028196403558,-156.42613985347907,139.10743085633752,-106.55463087549593,177.59836711812986,3.68920520596862
AOI2 Relative Saccade Angles,176.4146027994495,172.76956007138153,0.48524123393608837,32.34414211055651,115.53357070981659,65.66206173183345,104.15299799362576,6.09083808783879,
