,0,1,2,3,4,5,6,7,8
AOI4 Saccade Lengths,43.15525580197648,94.89042041359914,67.48424555082083,56.70380007156816,107.39440497782718,226.73139414305015,78.27546103412057,345.6498889676023,287.14662659590084
AOI4 Absolute Saccade Angles,-172.5892159897352,14.609393655564599,152.578730462441,-74.85324908337951,178.3979581152948,164.1810424755756,-151.73655979419127,1.4871740607341166,174.17038034626907
AOI4 Relative Saccade Angles,7.198609645299799,42.03066319312362,47.43197954582049,73.2512071986743,165.78308436028078,135.91760226976683,26.776266145074626,7.3167937144650415,
