,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
NOT_AOI Saccade Lengths,32.53972794230131,48.00531988948925,28.546388969487506,41.667496675272446,20.742305150620364,17.58405388970999,69.58790437244816,78.94038588865766,38.86809437312536,30.842189701663546,9.952103542706363,85.46640732255496,41.14491751396156,61.533563005232544,65.27220213427677,15.994265338117719,297.1753126544593,180.74111470192943,195.71119008998994,265.17099876259994,281.42529111386847,139.73690418978518,264.0605075911116,52.1320701017913,150.59826607493596,93.77738870119931,46.945135531186054,67.67384162446594,119.66833846002164,103.75635517747304,332.82287504394003,57.97009664483102,92.92843554467939,72.73070587483961,62.24022591923296,150.70706329715028,70.26134320093364,16.37660883431381,202.65995480624557,28.41028556056277,64.0861947907414,57.07614517069465,30.548762975254377,87.47569648375658,147.62589265151462,52.077969903661554,128.9614088667134,37.892598497294486,42.67940220969228,54.61408612826589,26.305722878167,33.383657464201235,16.908325544643603,38.805972612387336,49.83460299156133,60.475961393476084,30.60861431916453,19.427819624480733,30.50837456894179,22.869544117681038,25.269728295005578,36.77119127991811,14.20061823268753,58.484672726636354,16.069887297674466,13.825020380997167,110.69682830602747,34.29544926793174,65.54476260942813,95.53664596099878,28.271649121925467,54.89441715561133,46.214529918190955,109.26503937115785,59.28084143760295,3.595044324208184,24.696481472916272,10.487386982807386,60.32811603669722,55.40096643627566,47.843614426158126,364.5232007076694,76.02853248708242,51.86207342278006,59.24012451289493,43.184808675444145,46.88971639387237,26.45838350969983,94.76206401976499,63.2367599367599,37.114222150758465,69.94687484031915,18.008181120066315,14.728371602544199,85.52039022273432,71.20041628104521,59.85255205676701,30.934840683738393,42.973551900093554,57.49779072871697,51.290926164941595,59.24356184797625,40.808160201996756,38.88147898335661,41.38271974172359,25.808434806716207,14.452268822880729,21.470333957400833,44.173836828236354,32.41566391710623,43.218167363419134,38.735854896042916,72.87447791021201,48.88129155143499,42.112650217064974,44.53665229847216,44.97992165945081,62.94479652428373,39.619293712662994,19.65293224912823,24.429547727809936,20.346463078875722,80.26937903449195,135.01494117771264,130.04021761033187,220.16198301575594,24.4592882636643,79.6410293348892,36.97347281240375,59.59010194953011,171.01698182581384,102.91928649734297,154.2700161461775,58.846182514748016,90.76210031293141,58.458781075064195,9.558163867388375,34.715501347429964,27.361340842320445,43.1652619374893,144.80637058435482,127.6119125716652,75.24079487933066,119.00870023474593,118.44780739930272,31.67950558117786,62.53885159561163,105.91406010442749,148.3924564371564,129.3464427692435
NOT_AOI Absolute Saccade Angles,64.76024098775389,-176.9657850623749,118.47276032568836,129.95535735571448,174.99317878234214,177.34189151974687,-138.62057293114177,-172.1433963144688,57.04868271636929,-18.987934273005134,-123.38961462463328,31.088810069649252,46.89854665102227,47.69968413069392,-140.7669503487261,-56.729797700945625,-37.939707332698674,3.1783472660400864,3.5349692830420674,-112.78091363246776,-159.69220928164353,78.2353349077425,172.1113042785975,127.73338962060986,149.80376938802553,168.11239107804616,12.445581890958456,7.969796833594964,8.045591790891663,-13.146075068055048,96.95673479845352,-70.96726146757878,-100.9042604644208,-13.079744366777541,-1.6988209907264615,-129.58182036578017,-171.11266485240367,99.90672118494967,161.55585506276935,172.871564574021,-8.964311731785758,-3.0655892308789126,-17.643930747649797,-64.35613399220266,-84.4141107077377,-143.833241864727,105.35260917622549,99.54020814658558,120.36005265248535,147.81376918879857,-21.417163602260043,-23.662355988863528,-179.10011006807693,-123.16557426057943,-99.27918744759133,147.71330851172186,68.83638021581316,-58.79627055606284,-160.90161135487847,58.700730226580376,-172.9713390297273,-147.61139601295088,-172.48238548295544,30.956294486894283,-5.2829739931338375,-6.859741732639045,22.787000581403,-41.689879331051344,171.99838346772646,162.9175368874239,45.68517378908899,67.9449195773782,68.26104801808623,-119.5485550528453,-96.24340931303554,27.585731558004227,36.30796437327419,-49.63874555550916,-16.760681699087154,-161.28263001429008,-162.3984614737624,55.98746132455077,156.92928820146477,-170.55160379932707,-170.92286185494882,95.40137171152158,-151.89008118668565,-127.48586464583171,-142.13205990103566,-148.7617537208402,-128.19542474940837,-19.43366397322138,38.51046242891126,77.01200382400235,-16.60282967253533,1.10966264918651,26.05541801304094,-4.456038184143453,12.86388144576762,81.68445786851021,119.90639458228317,175.7018450499313,-176.1844778858538,-169.9102108682531,27.34685676242375,40.15233505161982,93.04025094017764,-166.9518255269952,174.23340223640014,-52.71390034922932,1.1983008100295847,11.79148751414601,56.32765219522655,-67.45986662134318,-69.67789918955422,107.76963401388778,159.0973770014721,-63.92630692175144,152.6089718922979,164.23910283546553,-153.95857428242147,-151.9139365516374,165.887263554341,112.89315215372707,-134.42480368890935,98.71641437682692,-5.657619175739162,-40.26182636105069,-39.50193065189686,-31.178713478016235,24.0734535007597,-132.45524583032966,-135.32608662392607,-91.53015754967218,-161.59564728642854,141.74539412864885,-2.0658770471483274,40.01263424042969,-58.25154059742249,3.0913526327149947,30.59575786094146,16.714023016022086,95.8340823717252,5.546856918924546,82.10764694441221,118.4269364849763,-162.02982988199776,-157.37511688618036,-128.43374066076353,-142.69018014936947
NOT_AOI Relative Saccade Angles,61.72602605012876,115.4385453880632,168.51740296997383,134.96217857337234,177.65128726259528,135.96246445088863,146.47717661667295,49.19207903083807,103.96338301062555,75.59831964837184,25.521575305717455,164.19026341862698,179.19886252032836,8.466634479420025,95.96284735221953,161.20990963175305,138.88194540126128,179.64337798299798,63.68411708449018,133.08870435082423,57.927544189386026,86.12403062914504,135.6220853420124,157.92962023258437,161.69137830997934,24.333190812912285,175.52421494263652,179.92420504270328,158.80833314105328,69.89719013349142,12.076003733967696,150.06300100315798,92.17548390235673,168.6190766239489,52.11700062494629,138.4691555133765,91.01938603735331,118.3508661221803,168.68429048874836,1.8358763058067527,174.10127749909316,165.4216584832291,133.28779675544715,159.94202328446497,120.5808688430107,69.18585104095247,174.18759897036009,159.18015549410023,152.54628346368676,10.769067208941395,177.7548076133965,24.562245920786633,124.06546419250255,156.11361318701188,66.99249595931316,101.12307170409133,52.367349228123985,77.89465920118435,39.60234158145885,51.67206925630767,154.6400569832236,155.12901052999547,23.43867996984971,143.76073151997187,178.4232322604948,150.35325768595797,115.52312008754564,33.68826279877778,170.91915341969744,62.76763690166512,157.7402542117108,179.68387155929196,7.809603070931527,156.69485426019025,56.170859128960224,171.27776718473,94.05329007121665,147.12193614357798,35.47805168479707,178.88416854052767,38.385922798313196,79.05817312308601,147.48089200079184,179.62874194437825,86.32423356647038,67.2914528982072,155.5957834591461,165.35380474479607,173.37030618019548,159.43367102856823,71.238239223813,122.05587359786738,141.49845860490888,86.38516650346233,162.28750767827813,155.05424463614557,149.4885438028156,162.6800803700889,111.17942357725741,141.77806328622705,124.20454953235185,171.8863229357851,173.72573298239928,17.257067630676822,167.1945217108039,127.1120841114422,79.99207646717284,161.18522776339535,46.947302585629465,126.0877988407411,169.40681329588358,135.46383531891945,56.21248118343026,177.78196743178896,2.552466796557986,128.6722570124157,43.02368392322353,36.53527881404934,168.36986905683239,138.19767711788703,177.95536226921593,137.80120010597838,127.00588859938608,67.31795584263642,53.14121806573624,75.62596644743394,145.39579281468846,179.24010429084618,171.67678282611936,124.74783302122408,23.471300668910647,177.12915920640359,136.20407092574612,109.93451026324367,123.34104141507736,36.188728824202826,137.921488712422,81.73582516214782,118.65710676986254,152.4955947717735,166.11826515508062,100.8799406442969,89.71277454719934,103.43920997451234,143.68071045943594,100.45676636697402,175.34528700418264,151.05862377458317,165.7435605113941,
