,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI3 Saccade Lengths,189.21502018442163,94.10332973002288,14.097092147694907,98.39113326082011,78.8924584241658,35.07563401058288,11.16177365977017,89.08567144581663,185.00438076877862,79.93670153497357,138.03155300977903,139.2894575730457,174.907611384975,128.81821122958533,42.14385685852569,84.09841875224159,33.45921273574125,65.93380716873155,32.875011059997824,35.76850371503515,46.4945170076443,18.909638461377295,59.442718167275174,48.25635973723535,32.97224397277396,64.19858371613658
AOI3 Absolute Saccade Angles,-0.19414931352741732,162.87266518889734,146.68012372224348,174.70621623616418,-169.89603184473665,158.41101141231638,130.58310906362058,-4.023662437925299,-12.18345272064896,138.2102192195476,-11.491158475406655,-161.59257588356462,171.88368191319933,159.59138342302447,-28.8997459077107,-0.4749873345831023,-8.64079705122518,-148.80751727784178,146.81527283916233,-61.61221076105377,160.74594374346958,158.21996127923063,47.70440167470302,-99.35161944169172,-140.43551946553586,51.03312719314977
AOI3 Relative Saccade Angles,16.933185497575252,163.8074585333461,151.9739074860793,164.6022480809008,148.30704325705295,152.17209765130426,45.39322849845413,171.84020971727634,29.606328059803435,30.29862230504574,29.898582591842025,153.47625779676395,167.70770150982517,8.491129330735177,151.5752414268724,171.8341902833579,39.83327977338341,115.62279011700409,28.427483600216085,42.35815450452335,177.47401753576105,69.48444039547238,32.943978883605254,138.91609997615586,11.468646658685632,
