,0,1,2,3
AOI6 Saccade Lengths,87.28782140844983,58.374328463097115,205.1477681639525,168.43285854827369
AOI6 Absolute Saccade Angles,121.0330438249923,-40.13271647882123,-10.603731167004405,-0.3740263801271319
AOI6 Relative Saccade Angles,18.834239696186486,150.47101468818317,169.77029521312275,
