,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
AOI3 Saccade Lengths,194.01269571469678,15.188233960871033,153.66083013160483,188.5406840082781,29.830930710900084,19.824351872356928,16.58113358299725,58.96207216040059,89.26560640531011,56.57550277019191,99.87761159801208,16.378278831861227,176.15622405926442,141.43825114889535,174.82306331044646,68.85556851230528,180.0508553807412,16.770569766521284,27.643143648392865,73.14816680451068,73.47135132494753,48.55159369951549,58.29028568052497
AOI3 Absolute Saccade Angles,166.0914499854771,-25.92918027777045,-10.52699758233249,176.95467597132534,10.295606641794526,65.94503195797917,77.68232100252253,-40.9437303569916,-19.164242179630136,161.90591384194772,30.77457689836371,23.269120591575344,-172.2188361777495,-1.9155445759039174,-165.77965108244672,75.31351248407012,-12.03981876994933,158.61430095732132,94.92519169502525,-176.64279230449034,-166.68747431927295,-141.80634819166733,41.4550149246218
AOI3 Relative Saccade Angles,12.020630263247579,164.59781730456206,7.481673553657819,13.340930670469197,124.35057468381537,168.26271095545664,61.373948640485864,158.2205118226385,1.0701560215778276,48.86866305641602,172.49454369321165,15.487956769324798,9.696708398154462,16.135893493457207,61.093163566516814,92.64666874598056,9.345880272729358,116.31089073770391,91.56798399951558,170.0446820147826,155.1188738723944,3.2613631162891346,
