,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
AOI5 Saccade Lengths,164.05504152329928,70.53066771996559,114.4043485339813,80.50297308235817,177.96929355561062,112.02913126666047,105.49115398160244,38.09499976729902,36.994953758384874,180.6688981572344,39.565992829037114,35.52113058896505,94.6389166154053,353.6031120065828,24.750572773617705,43.68937551740557,26.926747946879726,241.7654410676684,14.16643718858061,22.957281933861864,47.111261374286535,93.63540327787928,80.0000090321582,64.05862046246288,91.01830391557256,44.322170888334064,169.34111561477545,18.75825005259142,80.07644689589704,43.90783905512729,123.48555812256672,76.4897232284592,57.59284993850186,161.7788994475152,76.80069324134976,42.36496750616396,56.03497635865209,4.785133626335246,18.70461699524487,58.37029208173906,29.370828361798264,67.6060291328421,72.58157622381307,47.70025781784424,19.93625819264168,39.347271270501906,32.695855682845306,141.206517496465
AOI5 Absolute Saccade Angles,-14.565089332065492,122.9770412731788,172.11725920813095,-129.30302671364262,9.057676096340002,-157.07214671007776,171.92921413539673,-166.17580755492992,13.18542145959936,-4.655834118436685,57.232048920246534,24.413215720063675,-24.851822377436672,174.62666199602526,130.84705201691477,-103.97455097054942,58.962731043011274,-9.083301813256725,84.94678727032121,159.7319593884634,-12.592420617715794,150.39435275227868,-40.95780830240389,104.26548098541102,-176.55829533421655,-64.98373012543234,172.12795855606592,49.40580448275684,-31.587663697721702,-152.47212430458995,28.35921525564806,9.756438187182843,-14.386139481006934,172.6863791266911,-169.60994808269606,-24.300034226792246,-53.0545951486587,45.074314737381066,118.96141681665654,101.0671359872986,-51.548003608275245,166.90456074166246,-137.9694951162985,24.59527929822884,94.95022588894793,-97.3013614404312,115.06346624351616,-8.069195166622723
AOI5 Relative Saccade Angles,42.45786939475571,130.85978206504788,121.42028592177353,41.639297190017395,13.870177193582235,149.00136084547444,158.10502169032662,0.6387709854707065,162.15874442196395,118.11211696131677,147.18116679981713,130.73496190249966,19.478484373461917,136.2203900208895,54.821602987464196,17.062717986439317,111.95396714373202,85.96991091642205,105.2148278818578,7.675619993820802,17.013226630005523,11.352161054682572,34.7767107121851,100.82377631962756,68.4254347912158,57.11168868149825,57.277845926690944,99.00653181952146,59.115539393131755,0.8313395602379977,161.39722293153477,155.85742233181023,7.072518607698035,162.2963272093871,34.69008614409622,151.24543907813356,81.87109011396022,106.11289792072455,162.10571917064203,27.384860404426178,38.45256434993771,124.87405585796097,17.43522558547268,109.6450534092809,12.251587329379099,32.36482768394733,56.86733858986113,
