,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI6 Saccade Lengths,250.87501026422387,174.00876656149472,161.29300097327405,72.36571552520003,104.67764173007842,85.02937963608227,126.86104353019724,117.63501945087455,95.5604504842624,44.12602838505264,47.912193003024,51.66766544014084,35.02030627928095,41.23014235730091,46.77618724225714
AOI6 Absolute Saccade Angles,170.5281141273192,-22.345068495744666,150.3909979827097,-85.81487632395877,17.294048249179546,154.14753544406818,1.1373350813669454,179.46272703925763,-124.40923308382169,49.547839272228025,23.10784463820989,-64.09958404625004,177.57477821475447,68.4931294632201,164.0661168006606
AOI6 Relative Saccade Angles,12.873182623063874,7.263933521545634,56.20587430666846,76.89107542686169,43.14651280511138,26.98979963729877,1.6746080421093095,123.87196012307932,6.042927643950287,153.56000536598185,92.79257131554009,61.67436226100454,70.9183512484656,84.42701266255948,
