,Mean,Standard Deviation
AOI4 Saccade Length,94.34895477104598,77.46907189287965
AOI4 Absolute Saccade Angles,17.10653444197354,99.77018696865241
AOI4 Relative Saccade Angles,85.59505359376453,62.078421209657996
