,0,1,2,3
AOI1 Saccade Lengths,108.26910589378195,160.75791391850586,104.8116270207734,76.9164813594975
AOI1 Absolute Saccade Angles,-1.2634460732989667,-177.71273658486535,-12.123186391786382,-24.152041883197437
AOI1 Relative Saccade Angles,3.5507094884336223,14.410449806921036,167.97114450858896,
