,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI2 Saccade Lengths,133.07149361950266,69.9451303173246,16.605273987440068,186.59935222372815,54.02582394108511,34.894558468755996,57.98061549219805,7.299458981640773,25.0307728220684,34.220944216029935,18.574921014176923,11.363188284526252,5.958283890281671,2.377707283287362,118.74806439108522,52.290092521487736,98.01323491195062
AOI2 Absolute Saccade Angles,150.7195637720802,-126.13152126760949,68.8775958829828,13.766551879073576,-120.57248208948086,143.57971875503873,151.69405402904488,21.466268116730042,-5.5570362939249724,-42.153874676414056,-21.67467083191392,-17.469589798669347,-10.312195738436047,8.625982225634576,-178.75293292691237,166.220208859358,1.3840025739969106
AOI2 Relative Saccade Angles,96.85108503968969,15.009117150592283,124.88895599609077,45.66096603144556,84.15220084451958,171.88566472599382,49.772214087685164,152.97669558934498,143.4031616175109,159.52079615549985,175.79491896675546,172.84260593976668,161.0618220359294,7.378915152546952,164.97314178627033,15.163793714638937,
