,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI4 Saccade Lengths,68.97753175500365,22.168454939077545,21.88307316466192,30.586029536303336,263.11507679412176,96.84961550067493,71.90002500837805,91.55437421511428,188.75321911316948,55.90800033418339,145.56004811687464,60.41611896679542,37.3445879829377,202.42562849784855,54.32866239018248,7.286629613379427,89.49472775180637,72.86222688370914,80.82758553889579
AOI4 Absolute Saccade Angles,114.51429824247255,-137.41751657919238,-108.90118424305497,-90.41264024854215,2.615897239558529,151.0251123140003,-131.22186484272507,150.0104266782377,1.853177508781196,-102.68401677705542,160.4756629857666,-126.26077432348752,68.95479641824704,7.700670544804761,-84.6014064624662,59.66912496405187,-176.02978831357478,-170.0624207172972,165.27345362600514
AOI4 Relative Saccade Angles,71.93181482166489,151.4836676638626,161.51145600548716,86.97146251189935,31.590784925558246,102.24697715672534,101.23229152096275,31.84275083054351,75.46280571416338,83.15967976282204,106.73643730925411,15.215570741734558,118.74587412655771,87.69792299272906,35.729468573481945,55.69891327762663,174.03263240372243,155.33587434330232,
