,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI6 Saccade Lengths,59.02631105363351,28.315592404999915,9.624271567093423,8.266164496298074,12.47054349291789,301.0435070950688,50.825404957899806,26.723070309677475,11.839488579652123,145.26894132699206,123.74120410217002,29.599492507708646,49.83364056744891,111.0828379257146,17.079729120201574,49.34044182317157,91.80457212112917,26.55291697044585,124.18793006582645,62.34037910090331,33.539579928092955,36.34160893195282
AOI6 Absolute Saccade Angles,22.941457833938074,13.739600044862646,-18.574495611897934,-104.99707835120196,-129.8207223052272,-175.57980866274042,104.82899456688511,98.78898796180229,27.431223874888886,0.11606975827324957,-163.20356312344651,-165.85431014906644,131.34081602958483,-10.69038836863819,-24.174549022397354,-132.5175995859574,40.22952056432217,-173.4479219293491,-172.7744853931986,-15.296975584859256,92.23317396198618,-76.47670062884764
AOI6 Relative Saccade Angles,170.7981422109246,147.6859043432394,93.577417260696,155.17635604597476,134.2409136424868,100.40880322962552,173.95999339491715,108.64223591308658,152.68484588338436,16.680367118280262,177.34925297438002,117.19512617865128,37.96879560177699,166.51583934624082,71.65694943643996,7.252879849720422,33.67744249367127,179.32656346384948,22.52249019166069,72.46985045315455,11.29012540916617,
