,Mean,Standard Deviation
AOI6 Saccade Length,64.03852856586359,66.96634336652929
AOI6 Absolute Saccade Angles,-37.80721609637657,101.32853034964
AOI6 Relative Saccade Angles,102.43239497339653,61.628179142489564
