,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
NOT_AOI Saccade Lengths,57.785167056764536,48.12780156583953,39.10674111516416,76.16061766205515,58.32718073155785,50.58201156294438,46.67164094699592,35.972745864273946,77.51315585102562,64.80418505429013,22.67442672444936,17.28299603625987,29.43009523117924,99.22207207550181,100.35818169060708,144.19610401911862,89.60328000072178,24.166017770609198,21.838705295165383,21.677873822114307,10.296358573499957,152.0237011186231,70.89187514355322,91.5240248580714,25.733996262995543,31.684099578372248,25.73649509110099,20.684346162594963,16.207112012955143,12.544658124526583,9.678612265420659,40.368096041274576,64.43144253703122,28.754202074687598,60.572909359740436,48.93128302888823,44.95457358424512,22.12539879934408,25.660520840354263,14.752874511716152,8.430420339865105,3.93990537429351,214.27944761020885,113.76198066272374,39.43178231286712,118.20927098446724,76.68343992836031,105.17091000313144,155.85848038790584,101.91619176811535,37.4624848112181,27.53043225596304,19.108502806189797,13.686578852496808,9.125338131967002,3.211703250295993,2.004454482696153,3.670340181317048,5.167817872630724,9.294067028744918,142.38863411931467,311.61488025736827,120.93332363698357,54.758631501825604,69.78938127590553,34.87619689910315,46.27937662319519,42.03122905190781,83.15402019372291,31.46078414411605,41.61902270577257,33.245191198810424,115.75760000533181,185.90173376731985,71.06936969682889,57.48832275186339,79.15179873356969,42.19371404258801,17.361324242647026,6.612013228965855,10.708979016134066,13.401964376904274,381.8627144115662,41.1693443656689,169.93938944684527,131.93997344721288,58.99558622293882,43.424823957305534,58.995853022255154,212.58780414874195,96.0270497723653,169.53569266797993,57.34293608370292,72.98790618345896,58.28616975407569,60.54245271701532,45.05885790503606,122.77715730513872,74.44357081860367,17.58204469879675,4.492573830313307,11.498290335585564,5.222679408029891,3.6219518098273844,110.2055039966701,50.963539572867575,114.45295210266372,42.08473530087613,60.372912492730016,85.8492567716593,47.02073581660445,36.659064974487094,40.45265605285707,64.69852380428397,22.231395447133014,7.572022577850804,111.63028071053323,151.595257122171,48.33239846454764,98.79991972298676,65.86652212833155,37.77104589529818,17.644018263851496,3.790749029254161,2.14230022156689,2.4068305319188914,3.308348410692825,58.19675730996589,35.662086225568146,30.300048839742555,25.204345592453993,51.75447384206417,86.93645053984427,44.57802616669242,61.81992924415045,21.260827571088225,30.219521924922578,42.53792059141743,43.36848356569284,16.726004875946007,43.30160236496264,39.39067040761775,41.81453023350618,63.72404531340438,60.71730933512926,61.25993570396697,90.80857412071433,31.52077971138127,23.198274150653848,16.13480063866282,10.28094349478994,5.552623665827893,1.846031429673126,64.71321515259757,6.023066058295471,4.5073605748046,153.36895766778383,51.8845148277271,98.95997933195318,78.26607717879506,63.98434724378277,59.7938933819823,65.13462693922042,77.25082139018886,60.90382491600338,19.9428604289582,15.874714815667435,18.39533638793184,6.759105447792678,23.725415040961913,22.94495774985395,21.470367596464584,168.54797186854526,66.152422275972,54.04668646912696,76.05723230296732,96.66653310768655,44.727724587785985,40.58518381621292,45.13710713467457,26.07870636819534,20.897154107651744,16.245340623595503,12.649102757851296,9.150830203741394,8.211191144847831,6.636373055971591,5.476169796570606,51.83500379724575,44.76653413994262,37.78195369881481,31.135375696484235,29.511977407763442,9.948916788137705,61.62067436557139,99.31345094358089,40.41248156482323,31.480559306841396,13.519100062310374,59.20235618007703,58.4343985347616,44.731230750952896,5.8624893772076305,5.570962671530463,4.495453607847373,3.7313267799894656,7.915518309190552,2.440588138125152,111.17574536485021,41.24279981424488,60.214979784565486,45.118104844014084,19.014005421552344,4.561947896411697,14.435141994282134,9.801746537408604,10.229448327731848,93.41714371785123,207.23971020948665,106.58764598583753,14.743205701065385,193.7652193024686,111.54050085531036,58.127766597508966,110.50444629013036,51.44281884328655,89.69653692166266,54.40665114854554,3.0743264722673573
NOT_AOI Absolute Saccade Angles,33.5322271230914,34.62348350949836,35.81394086407794,-155.0783866565071,-172.46825215225434,-172.22951822159382,155.41843582294416,-163.94346462765256,-136.64899886301973,-115.64546747367558,-109.96281442124237,-105.19940665394842,84.95362263865299,62.09737996144461,86.18119678993047,119.90292825727155,113.90479596369653,-159.22455011281008,-121.06031721826906,-99.88842214421322,-89.8514576909036,-43.30826002845436,-24.051723272207866,-70.14447710119269,-13.343716661537774,16.186241815507632,21.938680344909034,25.87700060932107,33.31599466317637,42.38392516710525,53.61937384039706,-113.6526111243289,-117.71773792658452,-130.12966500257792,134.6944356100777,150.00554344857724,-39.56986298980797,-4.228209454580385,-34.24650779165735,-19.769268903978038,-14.497991707907579,-3.690953317514871,92.39131744297825,103.71169616746843,105.29999886023559,-117.7954324950306,-119.32482875557987,-84.2456142029241,-85.95401182175658,-94.41455778728412,-100.96366386227888,-101.3771671757831,-101.97567571077347,-140.60849566633945,-156.6365453592542,-63.53993331469206,13.053348227709924,51.98668371007048,62.35356765403702,66.45222209321358,99.1922349859385,87.75814445055974,86.42843371196199,87.61868114954311,87.12641395807636,-141.57466334996252,-121.82163439484793,-118.94742521499799,-153.4326955015673,-168.00618313901245,-175.84183125304253,-175.26805586773722,37.2501430476732,35.861486104811235,33.93513767926242,32.81905403244364,28.394215483998785,19.319255242122534,3.69272928091984,-65.84376569466008,-121.72396844496284,-134.58681393544,-115.35049483427343,-164.70125882368885,-110.82585923858429,-101.16506152555101,-55.19449801022545,-58.71799365028455,6.2700844632770885,60.6062146991603,118.34284261348097,83.37410933570202,101.43774773325302,135.79665130678822,-109.06301240287041,-176.84050012678253,-148.40185097854882,-105.00403975951447,-109.83277981557498,-131.41778949038755,-128.29814526946333,-36.88871212976669,-86.39661661912672,-75.76319855846927,94.24179607573751,61.42651760198773,46.79155635036293,36.79256009726387,47.51843937287383,46.503903946184785,-45.00282440523882,-125.06977684173505,-77.65693852581012,-81.74241115741522,-79.16827562867495,81.13230498092811,137.3979437953545,128.3579830885622,-87.09971322914619,110.91513026258605,106.77982509325412,102.31712096378303,93.20767547620862,72.17484941186979,30.788560463298094,-19.453227859118265,-41.01549080851288,40.76823406923647,-17.792063622955997,-20.582638197963114,-23.49776822951913,-153.71280675700842,-148.7124109054345,126.38131667636277,111.39535540929987,77.37741955666856,99.7598533601187,75.48278483191172,-34.94139477804295,79.64072164047874,-65.27977779737498,-67.28085748138236,-62.54617596475084,-63.68929805365979,-45.47661543227151,-57.82951528150044,-57.07205508104592,-55.90133830232336,-56.06619148152103,-56.30395686681629,-56.700044107136556,-57.5497839537151,-61.04561746577768,117.48353030018986,-69.96064872043026,-73.44577295636337,129.88325299733359,134.2543472451384,129.66726871440557,90.90550717622773,88.9852531805218,89.78852602046413,91.67591470120057,86.13523811638962,84.73663720196409,89.56938418564047,-62.47194032064669,-68.30549080916383,93.47062390303446,-74.40006781561243,-75.90593787936378,-77.1344018376157,-86.94985283155427,-75.42654781889955,-75.11882056249478,-74.58556218478988,133.15311349110445,111.39967215701913,125.1436494195331,101.82538001402257,130.249540880937,129.7178173600619,129.08763981631066,74.16223787247041,87.28263233996003,52.82352821234173,41.12914406422806,28.162795531464415,-116.95258385674244,-116.12028266973704,-115.27726449157643,-114.3824034643721,-111.82098694589214,126.37606374162385,-54.41299536632289,-66.2624536067426,-80.18419638759804,-80.02843731810617,36.25586105593247,73.8239396934598,78.48784847642852,80.9039816353172,47.30411409103807,-15.055719861029784,-27.641736596775615,-41.539382144752246,-34.60538621580712,-83.0295665203708,-112.31376351380233,-111.18219617778425,-111.78466631943368,-104.68778086043532,-96.99013866023783,-142.7646166007314,-61.17438908070919,88.67357198700249,86.76429679719007,-15.995692676705172,-52.73829438337309,-64.16933123040833,-156.67301870625778,142.35870840374474,122.28919260997547,136.4057577899489,-60.2980732940123,-75.08291668116517,-67.62901988730086,-64.40540522114897,-75.50564328696981
NOT_AOI Relative Saccade Angles,178.90874361359303,178.80954264542044,10.892327520585045,162.61013450425278,179.76126606933948,147.64795404453798,139.3619004505967,152.70553423536717,158.99646861065588,174.31734694756682,175.23659223270602,10.153029292601385,157.14375732279163,155.91618317151412,146.27826853265893,174.00186770642495,93.12934607650661,141.83576710545898,158.82810492594416,169.9630355466904,133.45680233755076,160.74346324375352,133.90724617101517,123.19923956034508,150.4700415229546,174.2475614705986,176.06167973558797,172.5610059461447,170.9320694960711,168.7645513267082,12.72801503527403,175.9348731977444,167.58807292400664,84.82410061265558,164.68889216150046,9.575406438385194,144.6583464647724,149.98170166292303,165.52276111232067,174.72872280392954,169.1929616096073,83.91772923950688,168.67962127550982,178.41169730723286,43.09543135526616,178.47060373945075,144.9207854473443,178.29160238116754,171.53945403447247,173.45089392500526,179.58649668649576,179.40149146500963,141.36718004443404,163.97195030708522,86.90338795543782,103.40671845759802,141.06666451763942,169.6331160560335,175.90134556082344,147.2599871072751,168.56590946462126,178.67028926140225,178.80975256241885,179.50773280853323,48.701077308038876,160.2469710448854,177.1257908201501,145.51472971343068,165.42651236255483,172.16435188596992,179.42622461469466,32.51819891541041,178.61134305713801,178.07365157445116,178.88391635318123,175.57516145155515,170.92503975812375,164.37347403879735,110.46350502442007,124.11979724969726,167.13715450952282,160.76368089883343,130.64923601058462,126.12460041489545,170.33920228696672,134.02943648467445,176.47650435994092,115.01192188643836,125.6638697641168,122.26337208567934,145.0312667222211,161.936361602449,145.64109642646483,64.85966370965863,112.22251227608788,151.5613508517663,136.6021887809657,175.1712599439395,158.4149903251874,176.88035577907573,88.59056686030335,130.49209551063998,169.36658193934255,9.995005365793212,147.18472152625023,165.3650387483752,170.00100374690095,169.27412072439003,178.98546457331096,88.4932716485764,99.93304756350378,132.58716168407506,175.9145273683949,177.42586447125973,19.699419390396944,123.73436118557362,170.96003929320767,35.45769631770838,18.01484349173224,175.86469483066807,175.5372958705289,170.8905545124256,158.96717393566118,138.6137110514283,129.75821167758363,158.4377370506054,98.21627512225064,121.43970230780754,177.20942542499287,177.084869968444,49.78496147251074,174.99960414842604,95.09372758179725,165.0140387329371,145.98206414736867,157.61756619654986,155.722931471793,69.57582039004535,65.41788358147832,35.079500562146286,177.9989203159926,175.2653184833685,178.856877911091,161.78731737861173,167.64710015077105,179.24253979954548,178.82928322127745,179.83514682080232,179.76223461470474,179.60391275967973,179.15026015342147,176.50416648793737,1.4708522340324857,7.444179020620088,176.5148757640669,23.32902595369694,175.62890575219518,175.41292146926716,141.2382384618222,178.0797460042941,179.19672716005766,178.11261131926358,174.45932341518906,178.60139908557446,175.1672530163236,27.958675493712853,174.16644951148285,18.223885287801718,12.12930828135311,178.49412993624867,178.77153604174805,170.18454900606142,168.4766949873453,179.69227274359523,179.4667416222951,27.738675675894292,158.2465586659147,166.256022737486,156.6817305944895,151.57583913308557,179.46827647912485,179.36982245624873,125.07459805615979,166.87960553251034,145.54089587238167,168.30561585188633,167.03365146723635,34.884620611793146,179.16769881299462,179.1569818218394,179.10513897279566,177.43858348152003,58.19705068751601,0.7890591079467559,168.1505417595803,166.07825721914455,179.84424093050814,63.71570162596136,142.43192136247265,175.3360912170313,177.58386684111133,146.4001324557209,117.64016604793213,167.41398326425417,166.10235445202338,173.06600407105486,131.5758196954363,150.71580300656848,178.86843266398193,179.39752985835057,172.90311454100163,172.30235779980248,134.22552205950646,98.40977247997779,30.152038932288335,178.0907248101876,77.24001052610475,143.2573982933321,168.56896315296476,87.49631252415058,119.03172711000245,159.93048420623074,165.88343482002657,16.703831083961184,165.21515661284715,172.54610320613568,176.7763853338481,168.89976193417917,
