,Mean,Standard Deviation
NOT_AOI Saccade Length,45.15364124201565,48.287505466812
NOT_AOI Absolute Saccade Angles,-3.0589640430447713,100.20864936354248
NOT_AOI Relative Saccade Angles,114.6913606881845,59.52706152628583
