,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
AOI6 Saccade Lengths,132.57834368698005,74.56379500713085,87.70601653285468,33.982894025399716,35.373006393571735,85.89651730400418,10.85678822204052,15.134244241479035,17.00938255323118,10.749082416189701,28.31433793593139,37.29378270572756,7.756237790754725,53.44722210240623,68.22088825585183,37.16754794273916,15.952814705513429,65.64433697819011,36.652565166747756,18.493684589788977,14.411462657763645,4.372635940162593,1.990731268973291,50.46096167690424,119.24254838326804,23.95938801455505,53.937433083064604,16.00009663838757,7.729390022066316,4.874906589894082,7.641628265924207,14.90586119585011,7.24075119822404,15.069787616209728,41.339277969326794,15.635024514120612,51.576342943268585,13.177015633643615,19.283426576828,3.8017810386380133,32.53833544612723
AOI6 Absolute Saccade Angles,-4.49790157641729,140.0488566915167,-162.26557921649223,111.88916625181525,1.3881163595957413,-134.9002461672271,100.68323425230436,-135.05235967920856,-0.44025096664280416,16.559839620345493,66.97544929810192,101.82290573886766,14.943785900080655,-106.36421629192792,14.29970207545021,89.08022971343605,6.895727739606134,-179.0619080732925,-112.85691119610308,-124.12314190868243,-75.94095629180002,-155.104810805058,139.03709025905889,90.9605865562806,-27.258619214574352,142.2333383991172,106.38590067592365,171.42441064071141,-141.0391366676252,-128.8626338757217,73.47815891065274,-54.11135235095266,-56.320248004424364,25.64352590356602,-71.91410715047196,-115.92116043548289,98.37909164358378,72.98587347255533,-40.913481633303626,108.71029808435743,165.34414446793593
AOI6 Relative Saccade Angles,35.453241732066004,122.3144359080089,94.15474546830745,69.49895010778049,43.71163747317716,55.58348041953143,55.7355939315129,45.38789128743425,162.9999094130117,129.58439032224356,145.15254355923426,93.120880161213,58.69199780799144,59.33608163262189,105.21947236201414,97.81549802617008,5.95763581289862,113.79500312281057,168.7337692874206,131.81781438311762,100.83614548674203,114.1419010641169,131.92349629722173,61.78079422914505,10.508042386308464,144.15256227680646,114.96149003521225,132.46354730833656,167.82349720809654,22.340792786374433,52.41048873839462,177.7911043465283,98.03622609200963,82.44236694596202,135.99294671498907,34.300252079066674,154.60678182897155,66.10064489414106,30.376220282338945,123.36615361642147,
