,Mean,Standard Deviation
AOI6 Saccade Length,33.9507872007252,31.269467678996243
AOI6 Absolute Saccade Angles,0.7858636865720601,105.15457827836664
AOI6 Relative Saccade Angles,93.76051067089375,47.38277134931539
