,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AOI3 Saccade Lengths,45.11600200708406,176.12049353603118,76.41003264709161,74.97178775134348,97.37506148617426,95.43488644232276,34.8524350253482,39.13185410989403,114.60856413266123,68.49513210043617,91.8379988720964,26.908068067381986,122.83979299181627,124.58599304734608,41.7544042467081,96.15960881766915,66.2890248334579,84.94693942729327,25.952586181184216,155.46734738728992,42.58374556764292,53.67821179747531,53.05872570849723,47.2779522333682,66.36992881374456
AOI3 Absolute Saccade Angles,-66.02680823235968,26.318323007706184,-96.79626746478931,111.5572355615011,177.78526707722605,-126.444941626368,31.875826161290128,-154.4108681927189,39.96533439120539,-42.46933040559455,32.35948700871878,-0.8459982838374034,-179.88415468360813,-14.52883240778892,-111.04283843310387,160.07304159998552,-169.84318348137586,-178.18083560665383,-120.92780804955854,26.715406455377536,-81.13651206432459,150.14269491394072,155.99935426750875,-88.21531373549654,144.61319677669096
AOI3 Relative Saccade Angles,87.65486875993413,56.88540952750452,28.353503026290404,113.77196848427506,124.23020870359404,21.67923221234188,6.2866943540090245,14.376202583924288,97.56533520320008,105.17118258568668,146.7945147074438,0.9618436002292746,14.644677724180792,83.48599397468507,91.11588003308935,149.91622508136138,171.66234787472206,122.74697244290472,32.356785495063946,72.14808148029788,51.2792069782653,174.143340646432,64.21466800300527,52.8285105121875,
