,Mean,Standard Deviation
AOI2 Saccade Length,98.86379470150496,56.67328751960311
AOI2 Absolute Saccade Angles,13.940337466440287,135.04371900540673
AOI2 Relative Saccade Angles,73.7393615950133,56.485128629953536
