,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
AOI5 Saccade Lengths,21.22407314621132,13.03884311879373,61.60648034380149,160.40939490878853,300.71662639546537,40.51067471474425,77.23508674460169,44.233359741521554,18.44018887544639,60.48242133222315,135.05051961996233,90.87585601987503,72.17099823267728,39.93710520688151,17.488301146424792,8.53801917986148,29.469990442317222,56.454821093854015,9.789886285031988,72.38034092472621,40.916718974673586,20.21051300640848,31.824290601599785,25.274893832453955,16.048424792345838,36.69388613596898,56.50653754234653,134.87995840075337,49.15710722427779,5.384438551147671,44.53826079051168,47.6674498779843,10.377599968869431,27.751271434182524,43.09324847893378,41.34452003802406,36.81993689084719,24.070917926961048,11.343495263603394,22.308775486661627,31.188645583792773,23.60856032064328,1.2544546981434932,15.194586315060867,16.338863531545798,31.795572040051876,39.85501745276343,35.492013353761266,23.185767492731774,56.863322160383404,36.48379351589166,33.78287290039449,28.110113437449872,33.73209585778841,30.61330425056677,31.47986892965888,19.601619730861934,63.08537063949494,17.526263404363274,41.23526229976117,15.759750060626699,15.674318611663574,23.107261356919423,11.869370089163596,18.94525331460495,1.2879545002297164,59.512784899575195,43.966447753032966,29.296533139462802,47.83764930893159,42.47535757697341,26.996637189201287,25.15568882745287,12.15873203226556,12.22235904495567,15.442174317163458,27.60471413636694,46.44051142538985,22.57066872084196,17.33071476068839
AOI5 Absolute Saccade Angles,-52.60181794250216,40.872860231243756,44.13135869292583,174.01905515821423,-12.44987703673944,36.97614605354905,-156.17246034817254,53.150189554140475,55.99538443261988,-171.63396825003917,-175.68099217439197,151.21006387533754,-62.45107253816143,60.635062595839734,-86.06009638974437,-63.4219101227791,-160.74854101249093,67.48435185781094,-26.901687801000932,-169.16459230226485,-46.13978611865932,-15.048062024826809,-15.893287190857201,61.12674654551696,62.31322506038614,-145.1722924516027,53.59746253291588,-152.97067778722302,65.29951956190908,-107.22420159637497,24.215106093236724,-81.17332445408631,-172.53716546950668,92.69509049036836,136.9397298144389,-151.12827297730962,36.18468661195991,-65.09497828128647,-159.938193339358,65.27840713025121,-51.71126380369132,-77.1129093862647,46.96147709784384,-121.21806821797323,38.880272566725765,-7.496152246748038,-171.45378419032818,148.58516616729327,-149.36831678306072,88.95458135939771,-58.96642234611885,40.77302956870179,-80.77599487902917,-91.85990018643076,114.92191792444608,-141.95572813319183,-159.01850687185177,74.25612433082316,-77.06998755715817,-105.66346919837298,99.44786972814899,96.62850023618189,-104.26323629705452,-31.633284906904564,113.32394799693975,15.146727418719609,12.72026721338666,-141.05295749235998,10.919940020365233,94.6410624053254,159.06871859165128,-122.26715638817737,61.543240407118695,177.89830303309034,-50.048898899219246,-25.22035096099275,-12.742007346054361,-10.899993962876293,10.397023790308412,116.59209599035444
AOI5 Relative Saccade Angles,86.52532182625407,176.74150153831795,50.11230353471158,6.4689321949536875,130.57397690971152,13.148606401721583,29.322649902313007,177.15480512152058,47.62935268265905,175.9529760756472,146.8910560497295,33.661136413498944,56.913864865998846,33.3048410144159,157.36181373303472,82.67336911028818,48.23289287030185,85.61396034118813,37.73709549873608,56.97519381639447,148.9082759061675,179.1547748339696,102.97996626362585,178.81352148513082,27.485517511988792,18.76975498451853,26.568140320138866,38.270197349132076,7.476278841715968,48.56069231038833,74.61156945267696,88.63615898457962,85.23225595987506,135.75536067592947,108.06800279174851,7.31295958926952,78.72033510675362,85.15678494192846,45.216600469609205,63.01032906605749,154.5983544174266,55.92561351589146,11.820454684182945,19.901659215301013,133.6235751865262,16.04236805641988,140.03895035762145,117.95348295035397,58.32289814245843,32.07899629448345,80.26054808517938,58.45097555226905,168.9160946925984,26.78181811087682,76.87764605763792,162.93722126134006,53.274631202674925,28.67388811201867,151.4065183587852,25.111338926521938,177.18063050803292,20.891736533236397,107.37004860985006,35.0427670961557,81.82277942177988,177.57353979466706,26.22677529425337,28.027102487274792,96.27887761503983,115.57234381367412,101.33587497982863,3.81039679529605,63.64493737402837,47.94720193230957,155.17145206177352,167.52165638506162,178.15798661682192,158.7029822468153,73.80492779995397,
