,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
AOI6 Saccade Lengths,63.2474570849159,34.08793018120285,73.84808371880257,35.15826089984153,44.338931823627384,94.27287445850634,13.68866406703539,12.059470507477409,104.18449956215146,101.76998231803644,28.041447305625535,27.0902411530683,50.618619428188524,35.56176633917515,30.495344162361317,23.378656749907595,18.855666018037546,13.825866223351301,48.2857985262178,58.02804907403162,24.393374928705814,91.21776825559903,57.087191100911134,29.52102886659455,28.156226817307797,44.30522437423477,20.59107846772245,56.06562133001029
AOI6 Absolute Saccade Angles,110.46545730476727,-24.857426941789225,-173.55616702698677,37.39681540082063,-59.17303579774207,-167.33554230948502,-41.859922692765146,-10.69621809779843,37.211771415688375,-159.0811676047386,3.9061381380546987,127.46786658046568,-81.53370723549322,81.62090132770827,82.32352946373481,-89.07282992879553,-90.09431155509031,-91.03574345832006,96.78094674420812,-90.30679449799054,-0.4890771539058079,8.975724751051041,144.4345254543437,-143.92612072300724,-110.79100539084708,79.07263445849337,71.48635962235666,-120.94589295886092
AOI6 Relative Saccade Angles,44.67711575344353,31.301259914802475,30.95298242780737,83.43014880143728,71.83749348825702,54.52438038328011,148.83629540503327,132.0920104865132,16.29293902042695,17.012694257206725,56.43827155758901,29.001573815958892,16.84539143679853,179.29737186397347,8.603640607469663,178.9785183737052,179.05856809677027,7.8166902025281555,7.087741242198657,90.18228265591526,170.53519809504317,44.54119929670732,108.36064617735097,146.86488466783982,9.863639849340448,172.4137251638633,12.432252581217568,
