,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
AOI4 Saccade Lengths,90.56354939560958,162.74967673298278,104.68877117762707,36.07615950644093,36.26644941674546,88.92212333105212,291.6560180907806,53.245478982287615,51.67397996850415,16.739735772545973,26.46689136445372,17.764380396409425,7.78739501814133,26.26999207906924,16.962152451751333,39.17325465977677,21.521924875980485,140.49298900890298,119.79399333951216,28.96495289081296,32.402923231455105,20.616114190567842,34.811451782980846,38.604462094733385,52.26549754683384,50.96020449990029,41.74526978306967,8.990955672711287,60.00374715275076,88.91445962786725,32.57255766688815,64.82902678765011,62.3388554505507,70.66396299890327,84.99656271495701,64.3187510779699,38.52957307678106,13.083930355238182,40.03491575804683,53.98592049658145,79.25456224161586,44.71037523924415,72.11597866645761,60.54820853291211,62.85579391007886,6.705856487992479,23.723680190863522,22.17829175074106,58.79250184278665,66.16622032054417,19.54221189314665
AOI4 Absolute Saccade Angles,173.8147899204066,-14.584483451519759,169.60915031910133,-9.323715030229184,-140.34031321300765,-4.709378243799892,167.95859191298018,-88.49746587022084,-10.380536683781575,97.15998141095535,78.90327601966949,-90.40575734108914,85.10457387952844,104.10905474083921,164.76136507563012,4.700910610598327,-110.1798632495873,-7.870249796886029,-174.2133030818607,134.26266656823057,91.76472160590761,-173.95895533335016,168.2645745913654,-100.76235257901334,-28.366859034759614,81.4618827962608,-21.875868329389156,9.93379954871733,-53.65941734571057,154.82763969253708,154.27625112128715,-42.251287960902566,86.04701761283398,-112.04707205504013,-4.392326015309684,157.40293570406226,116.03038337460916,-75.37944314276592,-40.476735215819915,81.59197351578152,-21.018219527001655,-156.47464550399144,148.41846428675268,170.83019894302254,-3.3198659745440517,61.34653578871537,-64.498277465331,100.7581933666597,-101.7070156245737,118.98564173233221,-151.79659531468587
AOI4 Relative Saccade Angles,8.399273371926371,4.1936337706211075,1.0671346506694661,48.98340181722155,44.36906503079225,7.332029843219933,76.45605778320103,101.88307081356072,72.45948190526308,161.74329460871417,10.690966639241367,4.489668779382417,160.99551913868925,119.34768966520905,19.93954553496819,65.11922613981437,77.69038654729873,13.656946715025368,128.47596965009126,137.50205503767702,85.72367693925774,162.22352992471554,89.02692717037871,107.60450645574629,70.17125816897959,76.66224887435004,148.1903321218935,116.40678310557209,28.48705703824764,179.44861142875007,16.527539082189723,51.70169442626345,18.094089667874098,72.34525396026957,18.204738280628064,138.6274476705469,11.409826517375082,145.09729207305398,57.931291268398574,77.38980695721683,44.543574023010216,124.8931097907441,157.58826534373011,5.849935082433384,115.33359823674057,54.15518674595361,14.743529168009312,22.46520899123338,40.692657356905904,90.78223704701807,
