,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
AOI3 Saccade Lengths,56.723650866201076,188.44992860188557,45.41807155423555,178.8601750479549,35.09794770673437,243.81075741428137,42.024614341360525,211.3762118348933,190.6251798664301,36.84216830195282,16.863630752627166,38.28453009996983,17.131792742126436,35.68472415991777,60.93537013034154,110.0312264291938,47.03632509256552,12.855078068931256,95.034172485092,40.294376705610674,27.763179757358493,88.82647915521025,26.493288732660947,24.2563840205019,21.56042158718692,44.02879217818329,24.644923578377625,62.98985208289265,45.157808261322494
AOI3 Absolute Saccade Angles,-147.07441524371342,167.21611727469715,-122.33522840480971,12.247638472438476,-5.314295087709289,174.5107487999355,-23.204800344578917,-11.058439227820582,172.18486966242168,148.3181346657108,178.5677548447975,-84.11450542146112,157.0217051931134,-46.30742792339725,54.556217582310154,0.7702185816674855,-62.64011299259028,-83.10640963312358,132.51555998737857,-70.90060010004126,121.07512767191115,176.6698122474574,-91.55791743468545,-106.97181869873889,125.12559101415052,59.17714939549606,-2.052880187610646,-55.081820769264255,84.30263217380248
AOI3 Relative Saccade Angles,134.29053251841052,109.55134567950682,45.41713312275183,162.43806643985224,0.17495611235521039,17.715549144514416,167.85363888324164,3.2433088902422416,156.13326500328915,149.7503798209133,82.6822602662586,61.13621061457451,23.329133116510647,79.13635449429258,126.21400099935734,116.58966842574223,159.53370335946673,35.621969620502135,23.416160087419836,11.975727771952407,124.40531542445375,88.22772968214284,164.58609873594656,52.09740971288938,114.05155838134556,118.7699704168933,126.9710594183464,40.615547056933266,
