,Mean,Standard Deviation
AOI4 Saccade Length,55.86358218631778,47.28024841016367
AOI4 Absolute Saccade Angles,21.173226897149288,107.09950414980491
AOI4 Relative Saccade Angles,72.14231260720146,53.237651442385385
