Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
9706.469007259275,14409.515384632807,7912.1444444259005,6847.132258059517,9148.59444444047,10784.047368410387,12963.899999981577,9698.086858970042
