,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI4 Saccade Lengths,101.89622628899268,65.24277293108527,134.11017564014602,85.52773091774465,245.2742419277516,12.064012077672432,47.10541145784971,113.00078225086332,138.04730556511507,60.41432571466484,63.500908410521205,41.45553279666451,53.859217614350115,27.912536297246742,15.39965033545494,26.016883499484898,51.462794662256755
AOI4 Absolute Saccade Angles,-36.275602327246695,132.66916399442866,-29.82368565045346,66.71027182017602,-167.25212317206982,-20.161674170336788,81.77640969351773,-28.75037969657831,-174.93108573493848,10.46965580212103,42.732227615307785,-96.19705494590198,135.57069459302392,158.70291280334717,-163.3638035368725,-58.13371441899429,26.83767608358644
AOI4 Relative Saccade Angles,11.055233678324662,17.5071503551179,83.46604252937053,53.9623949922458,32.90955099826701,78.06191613614547,69.47321060990396,33.81929396163986,5.400741537059481,147.73742818681325,41.07071743879023,51.76774953892589,156.8677817896767,142.06671634021964,74.76991088212182,95.02860949741927,
