,0,1,2,3,4,5,6,7,8,9
AOI6 Saccade Lengths,17.074655934067852,74.95839805356107,69.39690028842537,24.2814777734843,10.828254844418685,6.502964065023596,148.03802857129364,52.02957966708307,31.051174810986726,95.41110917126697
AOI6 Absolute Saccade Angles,-148.2004845114122,128.17473541909217,-48.6059767700435,91.5907451909626,89.78632991533682,-16.51047936179699,-18.8262663711203,108.79753836152157,117.06449907974152,177.6207780257724
AOI6 Relative Saccade Angles,96.3752199305044,3.2192878108643144,39.80327803899391,178.19558472437424,73.7031907228662,177.68421299067668,52.37619526735812,171.7330392817801,119.44372105396909,
