,Mean,Standard Deviation
AOI2 Saccade Length,96.49982546303004,103.10956816877557
AOI2 Absolute Saccade Angles,-23.22723852407675,129.1275773787867
AOI2 Relative Saccade Angles,87.9652529313309,58.40756222259358
