,0,1,2,3,4,5,6,7,8,9,10,11
AOI1 Saccade Lengths,66.54854785542847,110.38797374369669,102.00803689075899,72.60823962336352,68.79210483804317,16.03895538825226,16.724198049283398,10.373452599758002,5.681632986169322,32.862212783143846,96.46259253344134,96.05645459274031
AOI1 Absolute Saccade Angles,178.1085707921081,-150.2900173403252,154.59504349343294,-10.891044143156833,-21.129861740011364,-44.68349951073992,99.22024622194364,106.3190800053541,117.7549560115168,131.2365363267231,-35.00708219832325,23.041968424140116
AOI1 Relative Saccade Angles,148.3985881324333,124.8850608337581,14.513912363410254,169.76118240314548,156.44636222927144,36.09625426731647,172.90116621658953,168.56412399383728,166.51841968479368,13.756381474953681,121.95094937753663,
