,0,1,2,3,4,5,6,7
AOI2 Saccade Lengths,64.05365952455762,30.909145433602987,80.26169732633441,94.21280406959366,83.86031010963583,22.416634862513227,343.89345692517253,52.39089545283
AOI2 Absolute Saccade Angles,-16.916956087756283,-146.52990808768902,132.9857242309682,-159.27674643834007,169.20621683357876,8.556738302014459,-8.157850038333535,-165.6851269070565
AOI2 Relative Saccade Angles,50.387048000067274,99.5156323186572,112.26247066930826,148.48296327191878,19.350521468435723,163.285411659652,22.47272313127702,
