,Mean,Standard Deviation
NOT_AOI Saccade Length,52.91562212714075,60.1256881471092
NOT_AOI Absolute Saccade Angles,-3.5626376314375854,99.15104140611076
NOT_AOI Relative Saccade Angles,119.89922770170429,63.45587794273628
