Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
3918.7612245074747,4424.3499999940395,959.7500000298022,6738.29999999702,1122.6666666865349,3084.550000021855,3257.4384615650542,4104.569369386445
