,0,1,2,3,4,5,6,7,8,9,10
AOI5 Saccade Lengths,88.87291719524902,136.7742066391788,93.68675364848708,70.12698408080536,69.23733247669169,35.77933910122856,30.67292732955649,36.216180435158215,32.354274927638464,77.82740562781592,56.6083584537797
AOI5 Absolute Saccade Angles,137.41144168286374,-158.5434279281521,134.62045406488895,-108.86049606190052,13.05957249613785,175.656535927365,102.12964557991953,-89.58037628197626,-131.9007880973693,71.8733310856791,-20.51709000549866
AOI5 Relative Saccade Angles,115.95486961101585,113.16388199304106,63.48095012678945,58.07993144196165,17.403036568772844,106.47310965255453,11.710021861895793,137.67958818460698,23.77411918304837,87.60957890882223,
