,0,1,2,3,4,5,6,7,8,9,10,11
AOI6 Saccade Lengths,60.93248482193767,308.8704023463637,32.27882254602298,74.03123779734517,22.51539962117361,39.53505637336424,40.95897396700666,59.31882563162885,30.156414704885417,19.26982016040694,9.802680545105924,40.40193645996566
AOI6 Absolute Saccade Angles,174.95771474975652,174.6492022899004,103.80594985839011,-52.48377560069787,5.34690250690961,-22.285142570800556,50.47590136953365,155.5471229423966,-171.53917224484567,-121.07326880769766,37.508477381347454,-25.213930214161618
AOI6 Relative Saccade Angles,179.69148754014392,109.15674756848968,23.710274540912046,122.16932189239252,152.36795492228984,107.2389560596658,74.92877842713706,147.08629518724229,129.53409656285194,21.418253810954912,117.27759240449095,
