,0,1,2,3,4,5,6,7,8
AOI2 Saccade Lengths,225.42264274729322,60.318576375976114,299.89663876651036,129.42129601116144,161.65868827184534,292.0680610377268,430.02911759467054,138.47348399728864,53.24254859569968
AOI2 Absolute Saccade Angles,9.429792888488688,-31.41583443619527,-173.67168459365763,17.28916744800576,177.33315392226135,2.6477202407569993,-178.8324349849657,-11.05180583956675,178.041971922074
AOI2 Relative Saccade Angles,139.15437267531607,37.74414984253764,10.960852041663395,19.9560135257444,5.314566318495639,1.4801552257227026,12.219370854601047,9.093777761640753,
