,Mean,Standard Deviation
NOT_AOI Saccade Length,115.18876326136274,87.04573749385189
NOT_AOI Absolute Saccade Angles,-4.7238355327672545,110.76012581387458
NOT_AOI Relative Saccade Angles,98.32699194145839,53.8405936866384
