,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
AOI5 Saccade Lengths,151.72052141723657,150.41106818071455,39.67356408620965,49.877013021399335,113.11406486780204,290.0321287662729,34.03403587366375,72.39562972816988,30.73370065608966,119.02945061669308,35.25416907701886,127.79689763789499,98.9097455692588,66.85881185078533,142.49109523091965,106.8328394873136,94.30166789416663,208.33120911245632,32.5464378237145,194.4501120824682,135.4586581734153,230.19015527893004,192.07656250355976,72.67796471331373,499.8824069492072,174.89434647203876,164.82727603551598,84.78517095473569,133.92881013155286,104.095374559937,52.830650665701484,102.5105073973231,217.43739244510056,134.66322558406682,170.3025764070936,75.19949470974076,51.1750076278396,499.10433032277183,26.301546919733443
AOI5 Absolute Saccade Angles,4.162518503662477,16.425548673471187,-89.66007407615234,136.58122575469474,177.21603549957632,2.400037730490318,-175.3145536848257,-95.95919791640787,176.89848744441983,167.74418115282916,91.40459711500708,174.1553422624647,-151.14510025901419,12.722584822061055,-175.3799115053235,-13.183022350717687,9.69591996927209,-175.0069975404039,138.2339280134569,2.250668144685056,175.76511876615726,-5.795828986206537,171.24505528585044,-173.41501711825936,-3.472722915977741,165.5525750750102,-172.72932350990814,-172.01979146024638,-7.545454993447913,6.337653797256028,-156.007427053075,41.13870187354367,-161.25929728018465,22.470722791516273,173.1021317391139,179.2317000006821,-175.35683324736158,-1.1458419544280547,142.3096985076297
AOI5 Relative Saccade Angles,167.7369698301913,73.91437725037648,46.24129983084707,139.36519025511842,5.184002230914022,2.285408584684,100.6446442315822,92.8576853608277,170.84569370840927,103.66041596217794,97.24925485254239,145.30044252147883,16.132314918924767,8.102496327384554,17.80311084539419,157.12105768001024,4.702917509675972,133.24092555386073,44.01674013122818,6.485549378527819,1.5609477523637747,2.9591157279430207,164.6600724041098,10.05770579771839,10.974702009012084,158.2818985849183,179.29046795033824,15.525663533201518,166.11689120929609,17.65491914966901,17.146128926618633,22.3979991537283,3.7300200717009013,29.368591052402383,173.8704317384318,174.5885332480437,5.789008707066472,36.544459537942274,
