,0,1,2,3,4
AOI1 Saccade Lengths,60.371179563924265,83.5701114655679,20.122853320737452,66.62674818847536,35.630067479702944
AOI1 Absolute Saccade Angles,-82.63119931486104,160.9648062996299,-139.53708456573858,43.141090953798525,-6.061815386021349
AOI1 Relative Saccade Angles,63.59600561449095,120.50189086536848,2.6781755195370835,130.7970936601801,
