,0,1,2,3,4,5
AOI2 Saccade Lengths,28.494894676291086,81.54479497487125,62.94702569953044,24.76359206473422,62.45898477996484,15.96655103118721
AOI2 Absolute Saccade Angles,-28.232291641939884,167.7789869610463,175.69931782520732,-28.910644422488602,131.66128051489622,-174.66318634766898
AOI2 Relative Saccade Angles,16.011278602986167,172.07966913583894,24.609962247695904,19.4280750626152,126.3244668625652,
