Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
8041.7688118723945,11381.128571408135,9096.657142843518,6765.499999988079,7070.733333335982,8696.412499986589,8308.022222214275,7893.536305724056
