,0,1,2,3
AOI3 Saccade Lengths,81.41988287374899,83.78567561961324,98.55656099571763,66.05660308294671
AOI3 Absolute Saccade Angles,-20.128641310690753,36.0228453286202,-167.2241522896119,158.33684528795862
AOI3 Relative Saccade Angles,123.84851336068905,23.246997618232072,145.5609975775705,
