,0,1,2,3,4,5
AOI1 Saccade Lengths,16.507777990913347,73.00198955635307,105.27600282757223,91.14217713477346,124.59304157798204,52.32049097425553
AOI1 Absolute Saccade Angles,-161.2095124356713,40.370565154261655,-38.9958699159967,146.34990746481358,-166.4716087591023,29.022129149871645
AOI1 Relative Saccade Angles,21.58007758993295,100.63356492974162,5.345777380810285,132.82151622391592,15.493737908973964,
