,Mean,Standard Deviation
AOI6 Saccade Length,51.65019967677199,23.52530196048801
AOI6 Absolute Saccade Angles,37.27764087595596,98.98156656647369
AOI6 Relative Saccade Angles,54.71658172755832,21.51799332445701
