Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
25869.23777775301,25946.166666646797,24017.899999976158,24032.79999998212,25727.59999999404,25237.54999998212,0,25979.25569617673
