,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
NOT_AOI Saccade Lengths,10.810520852803496,60.825873722162015,145.9700851503462,121.1097513919267,179.9420319127093,48.072634374407386,66.6846912256372,63.99009961239972,30.997312593207738,94.08235673402542,35.175873094628166,22.27537683668849,51.694015037353395,48.31239350995285,5.956834476311758,35.97846691224816,29.54519382351709,37.61776771076186,66.68654439541973,34.47474303440614,20.923021807474466,25.248847827366355,33.10130513028998,47.31161237207495,29.925191184778463,25.291920186861763,10.561065342332583,16.476274011617235,15.863906672397134,10.801418803360436,154.64229248259468,221.94124003708473,6.84760509081802,109.22828622431376,168.47224514497603,87.0073391875204,37.88689646151984,32.068364551947674,55.09341543074278,6.688377297056853,43.23350318240556,74.03012132620592,77.22390940486999,39.04799055187206,15.697455701091165,11.551550334172273,99.90821880945836,49.11359462304675,79.66249225452621,23.302801356602778,29.333206262886545,38.381220054491024,16.7559324502487,45.99637286452475,11.199565562074328,13.302806209054717,128.18092833530855,18.749981082600495,34.02888811260264,39.94786693758884,33.961301881409504,51.350663138806965,52.47203573923769,16.269821670717597,8.195619421068601,67.63169224547329,34.05552196422215,13.945678303366673,33.284926371824625,85.31592499716616,57.905353044970084,150.00742591035825,34.70534343993797,43.83994235394964,151.00169759276912,131.62353725061533
NOT_AOI Absolute Saccade Angles,-148.31788444601813,-174.01795324764552,-168.61483197657438,-136.47011619311576,-140.91274349880237,-173.6874633325207,-158.86845391500594,115.1164443100104,-46.67171704261143,78.33990487716204,79.74823588956555,-172.66904525498828,65.15222234188722,96.80357698914945,-94.62204082636866,37.10591353730637,-80.15803333053434,-26.901084835157068,26.18063816355431,36.94571528730412,-40.5819708477071,112.36867574345928,-141.08924459308756,97.72186699473318,-104.83099443968536,-160.32139354363164,152.9956364223136,-168.47077519346783,-141.19062077707017,-167.1516632670614,2.2851364284957802,-67.95591214387866,-52.63922532295204,128.84186065957078,99.14353594349171,87.99232312270618,103.56996433771346,-123.15308911320193,22.600461251361736,112.90649834912169,145.52292192502998,-55.64149344031186,-68.02973913720187,-39.0743376617934,159.54972446704423,-89.98003288178094,-168.621173667853,146.52739432693843,159.9228957557132,172.47188162400886,3.6142279036224774,131.34952695579082,95.9020792219176,80.85111378992328,174.38715931928846,145.46586854496144,98.35900131046976,-58.044823527910104,-39.58406053689221,79.90381464787293,-89.52133260587892,-57.4353093717043,136.1857309942285,116.03880927423161,-58.97556558070751,-72.59036807251377,-28.583901875979496,103.11917844026698,30.15509922157414,-50.785284612006514,82.56014776503933,88.24796491757402,35.86942286525259,-51.09492115457103,-82.86097675620856,-84.86041044585893
NOT_AOI Relative Saccade Angles,154.29993119837258,174.59687872892886,147.85528421654135,175.5573726943134,147.22528016628166,165.1809905824852,93.98489822501631,18.211838647378176,54.98837808022651,178.5916689875965,72.41728114455384,57.821267596875515,148.34864535273775,11.425617815518113,48.27204563632497,62.7360531321593,126.74305150462274,126.91827700128863,169.23492287625018,102.47231386498879,27.04935340883363,73.45792033654683,58.81111158782072,22.552861434418514,124.50960089605371,133.31702996594524,141.46641161578142,152.7198455836023,154.03895751000877,10.56320030444283,109.75895142762553,164.68331317907337,1.481085982522824,150.3016752839209,168.8487871792145,164.42235878499272,46.72305345091536,34.24644963543636,89.69396290224005,147.38357642409173,21.164415365341835,167.61175430311,151.04459852459152,18.62406212883762,69.52975734882516,101.35885921392797,135.14856799479142,166.60449857122524,167.45101413170434,11.14234627961362,52.26470094783167,144.55255226612678,164.9490345680057,86.46395447063483,151.07870922567298,132.8931327655083,23.596175161620152,161.5392370089821,60.51212481523484,10.57485274624814,147.9139767658254,13.621040365932766,159.85307828000316,4.985625145060887,166.38519750819376,135.99353380346574,48.29691968375352,107.03592078130717,99.05961616641933,46.654567622954126,174.31218284746532,127.62145794767856,93.03565598017637,148.23394439836247,178.00056631034963,
