,Mean,Standard Deviation
NOT_AOI Saccade Length,54.734185294599556,46.74122527289286
NOT_AOI Absolute Saccade Angles,-1.883650191455305,109.5671336628878
NOT_AOI Relative Saccade Angles,104.82692181054307,57.41606021183941
