,0,1,2,3,4,5,6,7,8
AOI4 Saccade Lengths,31.222133290584875,105.77615459922143,283.36445699529514,33.61875958541747,92.41948902103393,60.58001429167163,130.4950132575976,84.79767128222832,5.507090345379351
AOI4 Absolute Saccade Angles,-156.249634156656,-173.1271138655556,-174.94558984866413,154.39617346891862,18.497188589736112,-109.29162676092702,-6.857450328644195,155.4368543027447,93.66933296562179
AOI4 Relative Saccade Angles,163.12252029110041,178.18152401689144,149.34176331758272,44.1010151208175,52.21118464933687,77.56582356771719,17.705695368611128,118.23247866287711,
