,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Page Saccade Lengths,4.905776686172147,6.408197474444281,24.87417797544365,38.305861201603996,69.09868539064723,77.03906603992849,121.1097513919267,137.58602250886864,184.90473383685074,48.072634374407386,66.6846912256372,63.99009961239972,30.997312593207738,94.08235673402542,35.175873094628166,22.27537683668849,51.694015037353395,48.31239350995285,5.956834476311758,35.97846691224816,29.54519382351709,37.61776771076186,21.236699021165894,46.66261657825945,34.47474303440614,27.21927611622938,6.331520402655429,25.248847827366355,84.19520396901008,66.52371151636243,47.31161237207495,29.925191184778463,25.291920186861763,10.561065342332583,16.476274011617235,15.863906672397134,10.801418803360436,111.11344884535035,129.0670061607416,117.05320629334263,124.57702100797238,2.493358860182639,14.849820068178406,13.325150322103982,76.39056243313217,33.948649061767725,79.01783771381311,89.48487222547442,75.28116064585379,20.250292643035674,37.88689646151984,18.411011856022746,14.133337010655072,55.09341543074278,6.688377297056853,43.23350318240556,60.064330252148764,39.18993501355502,64.05516756953666,41.92354271099901,39.04799055187206,15.697455701091165,11.551550334172273,93.17053025699204,59.81364997975419,49.11359462304675,50.982148740349864,37.18075991327626,23.302801356602778,29.333206262886545,38.381220054491024,16.7559324502487,45.99637286452475,11.199565562074328,13.302806209054717,128.18092833530855,18.749981082600495,34.02888811260264,39.94786693758884,33.961301881409504,51.350663138806965,52.47203573923769,16.269821670717597,8.195619421068601,67.63169224547329,61.22909592884401,58.05739900302865,13.945678303366673,33.284926371824625,38.1807459084692,109.17714813376357,30.319550827836256,57.905353044970084,62.398271432546714,88.14518980428146,34.70534343993797,43.83994235394964,90.90355355853693,69.71333365414263,114.7534817382058,17.80084929442468
Page Absolute Saccade Angles,-128.63248991095705,-163.26210420912432,-154.44725977741626,173.41893450237504,-165.71642705735601,-171.2142826967575,-136.47011619311576,149.3141891031552,-96.62967690265829,-173.6874633325207,-158.86845391500594,115.1164443100104,-46.67171704261143,78.33990487716204,79.74823588956555,-172.66904525498828,65.15222234188722,96.80357698914945,-94.62204082636866,37.10591353730637,-80.15803333053434,-26.901084835157068,10.03532452908431,33.45119631317651,36.94571528730412,-38.97972783496509,146.3218859553926,112.36867574345928,-93.4976248603731,108.0575096473553,97.72186699473318,-104.83099443968536,-160.32139354363164,152.9956364223136,-168.47077519346783,-141.19062077707017,-167.1516632670614,57.50708795314313,-42.715399855291366,-45.57080109243876,-89.13048351900827,102.31913905621555,11.142701933481204,-141.40456421171282,134.24669774005204,116.60522395471644,100.30299457466839,98.11971443919701,99.70071760717877,39.01916964162295,103.56996433771346,-114.56893232822257,-134.365006385212,22.600461251361736,112.90649834912169,145.52292192502998,-87.5133416472803,-1.6168308137480194,-35.15642585058466,-124.05879581067678,-39.0743376617934,159.54972446704423,-89.98003288178094,-132.74311399126339,125.46996931124747,146.52739432693843,138.52614748410355,-170.0608595144008,172.47188162400886,3.6142279036224774,131.34952695579082,95.9020792219176,80.85111378992328,174.38715931928846,145.46586854496144,98.35900131046976,-58.044823527910104,-39.58406053689221,79.90381464787293,-89.52133260587892,-57.4353093717043,136.1857309942285,116.03880927423161,-58.97556558070751,-72.59036807251377,39.77322865967864,-107.18639019627076,103.11917844026698,30.15509922157414,38.48420486839596,-60.38806628018467,170.3994261077257,82.56014776503933,82.49738008399719,92.31540731046249,35.86942286525259,-51.09492115457103,-65.51750299911215,-105.73524018254197,-82.21178277089406,-102.19185363067815
Page Relative Saccade Angles,145.37038570183273,171.18515556829195,147.86619427979124,159.135361559731,174.50214436059852,145.25583349635826,105.78430529627096,65.94386600581346,102.9422135701376,165.1809905824852,93.98489822501631,18.211838647378176,54.98837808022651,178.5916689875965,72.41728114455384,57.821267596875515,148.34864535273775,11.425617815518113,48.27204563632497,62.7360531321593,126.74305150462274,143.06359063575863,156.5841282159078,176.5054810258724,104.0745568777308,5.301613790357654,146.04678978806672,25.866300603832347,21.555134507728358,169.6643573473779,22.552861434418514,124.50960089605371,133.31702996594524,141.46641161578142,152.7198455836023,154.03895751000877,44.658751220204515,79.7775121915655,177.1445987628526,136.4403175734305,11.449622575223792,88.82356287726567,27.452733854805988,95.65126195176487,162.3585262146644,163.69777061995197,177.81671986452864,178.41899683201822,119.31845203444418,115.44920530390951,38.13889666593602,160.20392594301052,23.034532363426234,89.69396290224005,147.38357642409173,53.03626357231028,94.10348916646771,146.46040496316337,91.09763003990788,95.01554185111661,18.62406212883762,69.52975734882516,137.23691889051756,78.21308330251085,158.942574984309,171.9987531571651,128.58700699850434,162.53274113840968,11.14234627961362,52.26470094783167,144.55255226612678,164.9490345680057,86.46395447063483,151.07870922567298,132.8931327655083,23.596175161620152,161.5392370089821,60.51212481523484,10.57485274624814,147.9139767658254,13.621040365932766,159.85307828000316,4.985625145060887,166.38519750819376,67.63640326780761,33.040381144050606,30.305568636537732,107.03592078130717,171.67089435317817,81.12772885141938,50.78749238791034,92.16072165731364,179.93723231895785,170.18197277353474,123.5540155547901,93.03565598017637,165.57741815545887,139.78226281657018,156.4765425883521,160.0199291402159,
