,0,1,2,3,4,5,6
AOI5 Saccade Lengths,79.04044057362168,32.84435172677854,19.06865385352219,99.11425954526663,186.56584270324285,122.10344600481096,97.05011091176871
AOI5 Absolute Saccade Angles,19.89670839842355,91.41560792017565,-73.72716404055673,-22.537560498852354,-172.52496824656575,35.884091269757775,-41.96462069351529
AOI5 Relative Saccade Angles,108.48110047824792,14.857228039267634,128.81039645829563,30.012592252286616,28.409059516323516,102.15128803672692,
