,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI2 Saccade Lengths,62.58877746156045,131.5291887145974,53.90592555379436,37.08628375123647,53.64968622461143,33.75225366006138,29.236120214606906,127.83740082803966,96.2508647515967,21.56917262418274,9.263680310772816,9.705169823218727,308.615989260697
AOI2 Absolute Saccade Angles,48.63231608062348,-177.51548047659432,-13.011388404095191,-0.604183507148136,14.167818226294713,25.792822124385935,18.359258171949005,176.41642625072353,-159.47394296698278,97.67276560626166,2.5621297329862696,30.32503341146051,-12.925561569977853
AOI2 Relative Saccade Angles,46.1477965572178,15.495907927500868,167.59279510305296,165.22799826655717,168.3749961019088,172.56643604756306,21.942831921225487,155.89036921770628,77.14670857324441,84.88936412672463,152.23709632152577,136.74940501856165,
