,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
AOI5 Saccade Lengths,29.73085601719727,81.33118387864532,23.86227272266776,67.2533002184446,57.69806620262453,88.56355304890776,53.43419284910812,203.49762328159653,35.69861775301285,15.966751534964649,71.34838082486111,65.37891547618311,33.761824174970634,79.64555769812486,33.74929473951841,353.089022836461,41.833495873305075,81.8973336997028,38.030810827089624,63.754440437300865,38.998785216395866,204.46159895634156,199.31684324821504,4.455517350895729,63.729561240917505,52.77380510921304,44.73515244861375,23.29679625437519,11.892693827194472,6.076234435957605,23.828003106620294,52.41203287853937,3.003736688535185,62.98704698022579,98.87295999000125,20.439788648040256,29.3426310260809,34.51033596447456,18.77743917057884,3.9400636268515763,33.28130757236375,70.12954314278421,119.27854308130269,30.364884086714646,31.826494629785113,28.502067182095512,41.78696962821601,70.08717394669537,20.85364781397264,151.7782314070321,191.4853946963007,40.33620043340547,118.5940223707727
AOI5 Absolute Saccade Angles,58.644504614041786,-132.8906023165151,170.05333059855164,59.438127945662515,-82.70485088059499,159.92431228128027,126.27080410869394,-20.832138740873198,37.1050911356687,29.35186000108178,-160.37330873420908,45.2840369792486,43.89871887364342,-5.665847306664324,-45.726067488982586,174.81381687873522,3.0227461603291443,-69.935059901026,73.57671002674091,-159.59293293426387,151.6859249760347,4.299161378799403,172.27084089503526,-95.42211703877452,-6.618052269476663,-61.28016261601074,144.31590954782186,160.198500294913,-149.33602441492363,-177.91370777532438,89.89244032935164,-20.456187553120227,-75.46103718104992,-147.07739459146103,17.030398165084684,76.3311375904609,-84.49723793082853,-150.45126229212062,175.53753486288795,-143.98619436967172,107.61514589347426,163.35517544852735,3.978819408760878,-16.893085720091616,-122.96633864394038,-148.2403503620178,-139.90338218915159,24.04356257846359,14.208350181192175,-172.26708948266614,19.582071305636504,-149.9257442507641,170.5346962867946
AOI5 Relative Saccade Angles,11.535106930556866,122.94393291506671,69.38479734711089,37.857021173742474,62.629163161875255,146.3464918274137,32.89705715043287,122.0627701234581,172.2467688654131,9.725168735290847,25.657345713457662,178.6146818943948,130.43543381969226,139.93977981768174,40.53988436771779,8.20892928159394,107.04219393864486,36.48823007223309,53.169642961004804,131.27885791029857,32.61323640276471,12.028320483764169,87.69295793380977,91.19593523070213,125.33788965346594,25.596072163832602,164.11740925290889,129.53452470983657,151.42231663959922,87.80614810467601,69.65137211752813,124.99515037207031,108.38364258958892,15.892207243454298,120.69926057462378,19.171624478710577,114.04597563870792,145.9887971550086,139.52372923255967,71.60134026314599,124.25997044494694,20.623643960233547,159.12809487114748,73.92674707615126,154.72598828192258,171.6630318271338,16.053055232384814,170.16478760272858,6.4754396638583,11.849160788302626,10.492184443599404,140.4604405375587,
