,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AOI4 Saccade Lengths,63.84559149929409,45.48930691738676,75.00714921915089,47.63328110456711,32.22038894771785,56.56292370621333,66.983181082361,89.22845582589854,126.677186223745,181.3096499262026,68.0900646724196,80.02389664006317,63.22336383272018,84.48493352978979,61.38142903500098,19.813518314736452,19.542289346159272,17.309808892844426,75.53690139673843,144.3190129185049,14.613069052103334,60.72311141549393,99.505697109856,305.40309775505295,69.8629711049364,34.1408073735546,121.2208692851319,48.65526831413092,20.34511082366422,80.73969459412218
AOI4 Absolute Saccade Angles,-68.78141996716377,115.96134491149078,152.43893840944463,-89.80540357694103,85.89480571260319,-124.94466753139851,22.398182406311978,17.456789553408424,-151.1167484222071,9.991059681543552,179.65624134675028,166.1646938156563,-122.86531916113688,158.5754164526907,-22.365999380276776,110.32999549202069,-145.58192256681411,-161.82472956691538,51.305615686370565,-30.99468442475397,151.2298171284633,32.97928121972585,10.411758327204218,-170.19489929301056,72.23398309915042,-175.5666534676602,-4.024863684868463,-103.90410738022219,-135.91361538216825,121.87494316429849
AOI4 Relative Saccade Angles,4.742764878654551,143.52240650204615,62.24434198638565,4.299790710455762,30.839473244001713,32.6571500622895,175.05860714709644,11.426462024384472,18.892191896249344,10.33481833479328,166.50845246890609,109.03001297679319,101.44073561382754,0.9414158329674552,47.30400512770255,75.91191805883479,163.75719299989873,33.130345253285945,97.69969988887544,2.2245015532172787,61.74946409126255,157.43247710747835,0.606657620214774,62.42888239216098,67.8006365668106,8.458210217208302,80.12075630464629,147.99049199805395,77.78855854646672,
