,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
AOI3 Saccade Lengths,109.31950103533347,20.739928282117685,110.33408080799181,44.697627004363966,78.70219109417144,164.13943407097173,54.908092593868616,92.50805316439745,50.683697708819494,65.16588908528136,14.247706830122938,95.34945218039371,54.836740408383385,37.701764630097195,9.81195651916315,2.415414920828653,71.91066548235995,116.05053356890897,156.31132015757814,128.58274562731833,67.6374677957767,252.5673549618685,66.63625115947914,75.60701000103741,99.21139013973739,60.1903423877317,24.708300934420993,60.79791899272615,40.274378969719066,70.24724841933917,97.06138686325275,28.280554406955204,2.647749556703428,48.46878224124045,27.460869571049685,57.23201500345652,29.64281826480041,20.538353745001857,60.25520138472956,59.32522111904167,61.789364601547874,40.45433322687031,53.52683533784132,39.21781711827214,42.200300166982736,69.67407398284628,111.48403064089011,79.38288156595497,52.907630376197524,30.97340891490056,53.55396917895103,34.75622017087014,38.53346208492728,27.8279518095607
AOI3 Absolute Saccade Angles,-6.626101108843446,-83.79431590159386,152.95656032407942,-176.52220836669366,-150.1853795188074,-5.545053273400829,68.49087406303215,-5.82990660629377,-170.06948769663006,144.45731063893385,-38.60685474458203,-175.7097213162012,-70.85900797472178,9.963103285818056,-27.889832678390242,153.77762823210875,94.44254446238932,-156.9500905721097,10.235370673848331,6.007349772103561,-92.76352261306629,178.91858343371848,118.05738135034659,6.452979035179471,-177.81652404142756,-61.81134540132406,-5.082013216882184,-6.6644845464660225,33.437096118404725,-16.551804287976058,169.86885786672846,118.56890677438261,92.73305245176931,-159.23137745042408,73.14778194005262,-62.287571162506765,55.16713883744705,39.70179678404707,-7.447661901043194,163.13573317296095,-104.36779052932035,61.71441647076074,4.741333899057834,51.33942422162317,-48.56743755343833,-35.39107873999789,161.659164667634,-179.3580100281545,161.94493106147803,-65.35437296601964,33.175841328916306,-37.06134354184241,-174.58386380215825,98.08024433859504
AOI3 Relative Saccade Angles,102.8317852072496,56.75087622567329,149.47876869077308,153.66317115211373,35.35967375459343,105.96407266356702,105.67921933067406,15.760418909663716,134.52679833556388,3.0641653835158635,42.89713342838083,75.1492866585206,99.17788873946017,142.14706403579171,1.6674609104989873,120.66491623028057,71.39263503449898,12.814538754041997,175.77197909825523,81.22912761483016,91.68210604678477,119.13879791662809,68.3955976848329,4.269503076607009,63.994821359896505,123.27066781555814,178.41752867041615,139.89841933512926,130.01109959361924,6.420662154704508,128.70004890765412,154.16414567738673,71.9644299021934,52.379159390476715,44.56464689744062,62.545290000046194,164.53465794660002,132.85054131490972,9.416604925995873,87.50352370228127,13.917792999918934,123.02691742829708,133.40190967743467,80.0931382249385,166.8236411865595,17.050243407631875,161.01717469578847,161.3029410896325,47.29930402749765,81.46978570506406,109.76281512924126,42.47747973968419,92.66410814075323,
