,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI6 Saccade Lengths,273.4436122415095,77.91783817950271,55.56864064074379,361.9110715734933,48.1975948685975,24.08550847634909,33.43224950105003,41.732486803136176,18.00418570887244,9.902868156247688,51.56794502969562,54.11558600044147,70.3519307125038,27.12599002328929
AOI6 Absolute Saccade Angles,0.4847436169364848,2.2726501110767376,21.283609895560854,-173.6535301951938,23.39740457663675,-28.401618352499632,-156.50540833974546,135.5369726405721,135.65002793204502,117.75198849046221,171.54961354215044,-69.80206606105145,109.61669678889355,-171.2238163125762
AOI6 Relative Saccade Angles,178.21209350585974,160.98904021551587,14.937140090754669,17.050934771830562,128.20097707086364,51.89621001275418,112.0423809803175,179.88694470852707,162.10196055841718,126.20237494831173,61.35167960320189,0.5812371500550155,100.84051310146972,
