,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
AOI4 Saccade Lengths,81.14374498119221,26.672692965979067,21.411437894561228,43.19398049776183,195.67882878001708,89.07834395248334,12.994375305837513,63.826184071303594,75.89216803986734,49.00772077809864,44.204465993503106,76.09152324206437,181.88722869250387,0.8757908496437077,57.04727396018856,66.42828746892114,42.61743192192959,225.85919502322167,93.15618129835006,63.919289308459604,11.816834568479058,81.80557135615912,135.26193811461206,64.3548979695512,72.47341630627864,26.23171262094895,89.40944375665455,71.4158552252111,45.61971249919254,30.65735839327525,23.522895547722175,21.671211915061143,19.384955067997087,25.550663868087316,55.48516259075189,47.66044303389634,41.64078545530618,43.89866155985937,7.829168815706487,83.98162452968047,47.54478963037237,30.766745727295522,74.40110113934409,25.5696577258539,34.32701079506205,42.21286800583981,148.82425609277405,11.683044432541614,49.23954922446716,84.19922828826454,73.58455111334276,164.16550199400575,296.09625811660385,28.74752820535802,44.12355952674775,14.876361419472142
AOI4 Absolute Saccade Angles,-54.993922444575084,74.39912368002683,86.99733349407187,179.9063026897177,-173.87442270040737,-8.581283602984296,152.64596562218745,-176.88087705967084,11.297751544421,42.936461676520345,-133.52852376284332,-149.01632635896644,2.757223362541599,-1.5776043780710567,84.0189354690618,-24.419348629826043,-14.424695837329093,-175.11520937385734,135.5724076321742,-62.0550894871676,-100.49119128273377,176.94158210849542,4.375906973256108,48.32923326408931,-49.05401211947934,-151.78794490551562,-179.28347765708614,120.26463358882573,-138.16653485311718,51.755758119716816,-133.76736188766364,47.805018329711004,50.52793553259836,-75.98820305182187,-42.30584985042419,147.29485614160066,-15.89181796993684,-5.789966586030291,21.42972156692089,-4.640888483561496,110.03490991699782,-47.040652010079,3.2598129734735113,38.52266323254742,-124.79098122746407,113.74626634757081,-174.2856810480398,36.180141043184776,20.868014576651284,-39.88967029894027,129.00658841043094,-7.3779831687393855,-172.71621935312322,132.07518271573352,-149.43232465684292,10.095527622159555
AOI4 Relative Saccade Angles,50.60695387539808,167.40179018595495,87.09103080435415,173.78072539012513,14.706860902576913,18.772750774828253,149.5268426818583,8.178628604091838,148.36128986790067,3.5350145606363363,164.51219740387688,28.226450278491978,175.66517225938733,94.40346015286715,71.56171590111217,170.00534720750306,19.309486463471792,130.68761700603147,17.627497119341783,141.56389820443383,97.43277339122919,7.434324864760663,136.04667370916678,82.61675461643136,77.26606721396371,152.5044672484295,119.54811124591185,78.4311684419429,9.922292972833988,5.523120007380435,1.572380217374622,177.27708279711263,53.48386141557975,146.3176467986023,9.600705992024828,16.81332588846252,169.89814861609347,152.7803118470488,153.9293899495176,65.3242015994407,22.924438072923195,129.69953501644747,144.7371497409261,16.686355539988515,58.537247575034876,108.03194739561062,30.46582209122458,164.68787353346653,119.24231512440845,11.10374129062882,43.6154284208297,14.661763815616172,124.79140206885674,101.50750737257638,20.472147720997555,
