,Mean,Standard Deviation
NOT_AOI Saccade Length,50.9810040582103,41.49519271872689
NOT_AOI Absolute Saccade Angles,15.764423556476467,99.11068668450774
NOT_AOI Relative Saccade Angles,108.16438571342458,53.35035123307891
