,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
AOI2 Saccade Lengths,272.86108417376374,73.60162977403661,119.75334116692838,179.49194539711087,64.99903649029721,83.74517089589217,192.23304923254358,108.22268348221871,19.209985050405503,33.469463474550174,246.05635821815125,392.0935486257391,371.02510473937235,55.8510652469091,141.2052630350743,59.445448331738355,213.0182100405878,307.5679952351729,49.40223658078169,145.58137219792857,69.44952568136895,166.21207822412737,53.30197195508252,23.958062002760563,214.10008328926642,156.1077852362502,115.00501434300152,165.14488940636855,76.42920806305905,37.11312952313704,119.7465639001233,349.13379967461003,94.6996106930961,76.00491992181416,362.6288561612403,57.69174737331234,115.16110474395315,71.18585973993083,98.29555333400812,99.72459420393695,159.73397137024384,85.09399425558753,115.19275099221804,43.53430780587962,63.36661896904267,91.48918535073582,90.98288905312857,71.43994696429273,60.9376858546201,214.76551092017706,245.45396840648363,40.72276117109172,62.35864138013808,193.50347862648732,88.65910595047215,48.04302085574531,150.62828474222644,16.431896557987475,240.9493850189455,8.93535656903444,62.28303544514878,117.49028063637111,90.54484171782988,184.55219438806137,66.42802303203436,190.67725092892564,80.7123250386124,130.98757416501562,367.6280078609209,38.21500613935478,64.63694243712399,42.35395976408409,66.21157727586308,43.790254495985955,16.112608958549917,130.8364176533442,68.08020248725605,105.44957676104315,93.22622692106862,61.20390361114041,274.7550143763497,178.20389455602046,286.4219818976113,178.57293729943538,71.83322500137679,18.905165406296394,336.7253664122515,52.27182906937151,132.52403579986245,19.09986838118377,105.89099105689615,63.56895814312703,36.299285349717564,51.98324946112744,46.774717088833626,64.22462928046745,228.8425389295255,29.800814022564413,114.3789019816401,367.2941980348357,62.10884288595455,66.62581445008325,299.80321787127383,146.53132033740948,302.9431675897823,68.34336512168848,183.6010351293772,13.284424188857983,19.46161324187948,148.70815229973414,177.25932073740418,77.71441481664411,88.792373129766,278.8424941377933
AOI2 Absolute Saccade Angles,-3.2910122291293806,23.353239759283895,14.06192265374131,-175.17044173582605,-96.31405658623271,143.37425355105086,4.944482021040427,-151.1083908869818,64.07772505134955,77.21029329834064,176.96505537799032,-8.784926466497238,173.71454433379301,-101.52777687344901,6.571050057453672,15.402314534371484,171.32761647852513,-10.48906700430845,55.30478313927733,-179.31304419765002,168.77970079256878,-8.79906267144918,13.276668302769533,-163.8122211479204,-176.103588580438,-8.78580399508084,25.16047156066118,-171.2514476562753,-14.901279400878316,84.71062597833867,-10.984664763696433,-177.72938574478002,157.46442886203408,163.93569819632867,1.5873767131300796,-93.90626232957312,177.2255628121609,36.869161284261544,-157.67258806488272,150.92680888576984,-4.261475564746244,-2.711780718795948,-164.47307491713573,150.9241280201473,-51.06612801282211,-176.79573975390653,128.83830749555787,-43.43364423117649,-15.689549899836063,8.592677274555506,-173.26004996731496,36.35848632182803,20.54126122956452,5.508832554060784,-154.69377879771815,114.78022343351668,-168.46851283901395,68.84128189615075,1.9616654043647457,177.68965101856602,-99.11560840486925,179.56286355253877,151.15470610899322,175.5385234786415,-51.28318324281065,-5.630075812058939,-1.8686625197911848,38.434260663559265,-167.1647244642472,20.866825624506358,171.1403631644817,134.37972875330107,14.020288622472153,-178.26948291640548,29.73025065071052,-5.994156027650456,-26.69869281382069,8.626836111133674,2.5656841573951494,153.24511732858673,-179.99260822254772,-158.01255292073168,7.471355554854709,-5.2390560277270275,-3.3962738182011107,-143.31223994463647,172.1300264878001,-83.1602494221318,13.490223111624802,-74.81535585671075,-176.6552281650292,50.91304684016106,-150.11213594331866,-130.81477084150245,13.642185604968914,177.85783980515342,-3.1979138876732853,118.10539947905283,-7.299607304545167,173.77275236602182,168.64290259788973,-160.884499797931,4.445768383807662,177.50079756464237,-1.7640748005135416,-139.95453589329065,166.03014098740974,151.92377161408655,-102.56432315668023,-16.528380045386143,159.61036403814794,-145.22336769414738,172.57338650366336,5.849062989679854
AOI2 Relative Saccade Angles,153.3557480115867,170.70868289445744,9.232364389567378,101.14361485040664,59.688310137283565,41.57022846998957,23.947127091977777,35.18611593833134,166.86743175300887,80.24523792035036,5.749981844487538,2.499470800290239,95.242321207242,71.90117306909733,171.16873552308218,24.07469805584635,1.816683482833581,114.20614985641423,54.617827336927306,168.0927449902187,2.421236535982087,157.92426902578129,2.911110549310045,167.70863256748245,12.682215414642862,146.053724444258,16.411919216936464,23.64983174460303,80.38809462078302,84.30470925796492,13.255279018916404,155.1938146068141,173.52873066570538,17.651678516801397,84.50636095729682,91.131825141734,39.64359847210064,14.54174934914427,128.59939695065256,24.811715549483928,178.4503051540497,18.23870580166023,135.39720293728303,21.99025603296937,54.270388258915574,125.63404724946442,7.728048273265638,152.25590566865958,155.71777282560845,1.8527272418704466,29.618536289142977,164.1827749077365,164.96757132449628,19.797388648221077,89.47400223123483,103.2487362725306,57.309794735164665,113.120383508214,4.272014385798717,96.80525942343527,98.67847195740802,151.59184255645445,155.61618263035172,46.82170672145214,134.3468925692483,176.23858670773225,139.69707681664957,25.598985127806433,8.031550088753532,29.72646246002468,143.2393655888194,59.64055986917109,12.289771538877659,27.999733567116028,144.275593321639,159.29546321382978,144.67447107504566,173.93884804626148,29.320566828808424,153.23772555113442,158.01994469818396,14.516091524413627,167.28958841741826,178.1572177904741,40.08403387356465,135.44226643243655,75.2902759099319,83.3495274662434,91.69442103166445,78.16012769168152,47.56827500519028,21.025182783479725,160.70263489818376,35.543043553528655,15.784345799815513,1.0557536928266864,58.69668663327389,54.59499321640201,1.0723596705669936,174.87015023186788,149.52740239582067,14.669731818261356,6.944970819165297,0.7351276348440934,41.80953890722291,125.98467688070036,165.8936306266768,74.48809477076678,93.96405688870593,3.8612559164659306,124.83373173229533,137.7967541978107,13.275676486016513,
