,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
AOI5 Saccade Lengths,144.01570785838223,92.62495879244209,148.7311920655602,26.498905339171333,41.816937053375874,130.2547412403205,276.066311475429,110.26298660892732,151.2113713665977,83.51894210320894,82.96024943662688,162.0878377790159,122.08120222855352,61.96810732163762,237.38181311079222,126.40216625644055,68.2921178919137,214.09445292097075,55.18870845652799,132.5497685071591,126.93780976495104,100.95451841792611,46.86189211600275,127.20444066633715,131.43418344408138,117.76709600828418,314.64246658626297,240.9219531278834,299.6005204674292,132.0670541093798,35.86536910344095,145.79839261932193,243.59461455576894,43.396658186261384,75.70786246975925,135.07801512567391,37.304479711194546,62.970244659194464,165.53404252148334,208.7220879402707,299.93370772245345,564.1702645698823,284.085789369326,161.29210123347923,51.74896270075067,313.08928449949843,32.65386372340891,93.21151575134357,18.978577162053664,142.90460384962384,89.63579198944757,178.85534080363735,163.85116637174124,57.56702921788436,79.49766894272476,69.7524281982698,71.3833295226727,183.07390949665123,104.74077996377957,50.14724624406189,114.24000452614132,169.32423995638354,167.91115976542397,119.72095464506646,103.33509154648829,93.00895595200687
AOI5 Absolute Saccade Angles,162.4443628732853,-164.62845560498295,14.92685491307095,-83.15093390673083,175.0490287501334,-2.937192983818784,-177.0005910766677,-0.24380880221869392,-3.542444666397947,48.87271200321575,-145.4967633218628,178.34100825305055,-0.9275901509041229,173.2221016088417,172.2141401861864,-13.104249114043617,-33.0849169720748,176.11084571094364,5.225923524898637,-8.293972263350676,16.765811768451687,-163.27026000359322,98.09216460934718,-3.1686998639361463,172.85512686942963,-25.397065702347987,179.82718457811387,15.755735781202773,179.85794141979144,-30.62210692641096,-13.870340104423654,167.82208911604485,6.453683341161217,6.957267977332549,-173.009857733616,3.8845364434435323,-83.22916340480175,-176.751584114233,11.49262690450186,176.70502485954762,-174.11705360135252,3.793858289092461,-169.3313775256478,8.891818823921833,-52.29916558631423,-178.59399599061433,50.542590487203285,19.542954217744118,179.04954842704765,-156.76250645451725,2.3739624047401455,169.69658488148846,1.2888143650809458,13.676513145245657,-11.840199318029702,-32.00971672795411,14.074958567591336,-175.93809487735757,145.50623979877042,177.67879501771216,-16.714721591538392,-7.168114231801359,177.53507583388443,165.56762523318025,13.997973477662944,-31.0772411273057
AOI5 Relative Saccade Angles,147.07281847826826,0.4446894819461134,81.92221118019823,78.1999626568642,2.013778266047822,5.936601907151104,3.2432177255510135,176.70136413582074,127.58484333038632,14.369475325078534,143.83777157491332,0.7314015960453378,5.850308240254187,178.99203857734472,5.318389300230045,160.01933214196885,29.195762683018458,9.11507781395498,166.4801042117507,154.94021596819766,0.03607177204491015,81.3624246129404,78.73913552671668,3.97617326663422,18.252192571777623,25.224250280461845,15.92855120308892,15.897794361411332,30.480048346202402,163.2482331780127,1.6924292204684874,18.63159422511638,179.49641536382867,0.032874289051455084,3.105605822940473,92.88630015175472,86.47757929056874,8.244211018734871,14.787602044954271,170.82207846090012,2.0890881095550142,6.874764185259733,1.7768036504303604,118.80901558976393,53.705169595699914,49.1365864778176,149.0003637305408,20.49340579069648,155.81205488156488,20.86353114074261,12.677377523251694,11.592229483592494,167.6123012198353,154.48328753672465,159.8304825900756,133.91532470445458,10.013053444948898,141.44433467612797,147.82744478105823,14.393516609250558,170.45339264026296,4.703190065685768,168.03254939929587,28.430348244482683,134.92478539503134,
