,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
AOI4 Saccade Lengths,41.56141128877144,69.76743667494476,123.65910026935444,43.95021097210821,78.057939237972,191.41033228857583,140.91656602777397,82.79487649514445,52.413512108848906,32.6406294727495,6.787862421323878,365.0063254238048,206.63488726743392,237.52851661847632,233.6834989954093,102.07665887536784,75.52944306687965,47.72624402270953,176.3325928981377,59.957453855299065,100.1761294135716,65.90243999047307,145.53229642884534,84.05766567475406,50.825973570312456,271.02504962811815,55.98241383422309,48.292117513586966,235.94470872671312,156.670492195852,97.46174833654517,173.396071794549,32.88495762885452,26.368549058166543,167.1012812262511,228.5168163128584,224.7419868098874,254.84970607315242,28.014114727849073,50.03071399317217,78.4820343435241,179.49104930155164,37.660172061978,283.073465969893,76.66567407638016,166.94795646506182,116.50848256885803,74.1945373679571,4.402646369959928,158.13469934851867,41.70552721928738,112.88711206447869,104.2904697091054,49.51665899265213,73.36515329432099,39.75822896395509,124.8977641793773,44.58487145765069,260.8268010082662,79.5348510253046,469.47315598105786,381.6478456323881,133.5822685610247,385.862667899612,84.99599650587089,56.18512287785011,23.92282617344508,59.134924366220716,67.1809186677677,78.32360185303895,51.85789296009137,168.02137186404926,34.79148018668195,58.11236298262573,75.40346493300112,108.6527975850559,31.997708971858277,39.1065635673632,28.534493386928922,115.59075495968314,105.63603872313597,47.03868022789483,107.26949875076578,84.59410956574852,74.87454160440201,101.31683586419467,118.2178694759185,56.41366525424899,82.4612997122227,68.53870347478674,113.10825677866137,273.0727155310394,195.2426134702502,75.50543817816917,44.19568556615242,169.70999301859445,183.2372214670088,42.314120290304636,85.39024228875125,53.81543359372885,34.286226230183246,101.75161972178084,66.39451323897032,53.69414235188359,226.74729691878792,124.28646727317964,171.84801427708163,75.73195799658009,40.00126996258756,18.41280315234367,28.175731682331087,78.68825859296055
AOI4 Absolute Saccade Angles,12.148936658110797,-170.90654447637903,16.245598300093043,168.88087138391876,-164.89648260205155,-0.6598124024522262,155.97406710915027,-18.117327057784188,12.581676774775774,171.51395136670956,-39.76618340153862,-171.58951496353217,-3.3143718444775967,161.05655031054985,-2.052733339652198,-0.48895945560325166,-2.258478727799875,-168.12368769950086,-172.12526149661107,133.36389029299795,-1.5541239476741928,-73.48825414636455,15.370034914589015,-162.46073932307527,51.937971922338136,178.8226806921548,-129.9494589169555,177.25299402713156,7.477154568496342,-162.70430401710288,-7.944275807205572,156.2804852527422,-50.95688740688206,-93.57535537282604,-173.73144948339637,19.124774775528806,-16.799420702975368,167.58336210131202,-89.13644089247656,136.6120429657413,-17.09573631543355,-11.978874985929734,80.52581703826095,-173.83392218490044,7.939541758774505,-0.4889722816674003,5.339172632530476,-151.15198725662196,-11.869453763289128,177.5267226428843,-179.28561715160868,177.4941769352347,176.20824908510903,21.20642556127765,-169.59979907966485,-27.29031837368171,19.35298398583093,-142.85165499804918,2.390773462582816,14.84285720577634,176.76044312549033,-2.6135967429125984,-6.68695913202506,-177.26296341872728,-2.0593132344472402,17.442076037161545,-24.662875645589185,49.25591975124732,-73.9481788087768,158.22954491546696,53.10926248705854,-2.8049465161692355,-106.22710658532073,-165.70542735301115,-17.9135014279866,151.657626687651,-68.93766524833084,149.55215042697577,-174.9163763098533,-175.0791993921926,167.923199209275,-23.414725731922584,9.315359898960887,170.75124141900093,-54.36632571772853,20.07881140192807,11.577494956482068,-57.289115280495594,166.14514379175975,24.45335605177133,4.6472876062635375,178.4454119533295,-167.23254001001678,-172.1074595497662,77.00244446851688,-15.26400763654114,-6.016061201830169,137.2702288778743,23.511472839910915,-150.67726713862808,139.4308302493682,178.32933370308027,169.00170547148437,-160.853906314071,-3.151512893899348,-168.90862384416818,4.501482334677085,-150.83526010793503,5.707452319838589,72.58225334840596,47.961968381851236,152.9060324868238
AOI4 Relative Saccade Angles,3.0554811344898143,7.15214277647206,27.364726916174288,153.77735398597028,15.763329800400689,23.36612048839752,5.908605833065558,149.30099616744002,21.067725408066238,31.280134768248153,48.176668438006445,11.724856880945426,15.629077844972553,16.890716349797952,178.4362261159511,178.2304807278034,14.13479102829901,175.9984262028898,125.489151789609,45.08198575932787,108.06586980130965,91.14171093904643,2.1692257623357305,34.39871124541339,53.11529123018336,128.77213960911027,127.20245294408706,10.224160541364798,9.818541414400771,25.23997179010269,15.775238940052224,27.237372659624263,137.38153203405602,99.84390588942966,12.85622425892516,144.07580452149583,4.382782804287376,76.71980299378856,45.74848385821784,26.29222071882516,174.88313867049618,87.49530797580933,74.35973922316133,1.7734639436749005,171.5714859595581,174.17185508580212,23.50884011084756,40.717466506667165,9.396176406173423,176.81233979449294,176.77979408684328,178.71407214987437,24.998176476168627,10.806224640942471,37.690519294016894,133.35669764048737,17.795361016119905,34.757571539368016,167.54791625680647,18.082414080286007,0.6259601315970715,175.92663761088752,9.423995713297817,4.796349815719997,160.4986107283912,137.8950483172493,106.0812046031635,56.795901439975864,52.17772372424378,74.87971757159156,124.08579099677223,76.57783993084853,120.52167923230955,32.208074074975436,10.428871884362424,40.595291935981834,38.4898156753066,144.46852673682906,179.83717691766068,163.00239860146755,11.337924941197567,147.26991436911655,18.56411847995995,45.11756713672947,105.5548628803434,171.498683554554,111.13338976302234,43.434259072255344,38.30821226001157,160.1939315544922,6.201875652934033,165.67795196334632,175.1250804602506,69.10990401828307,87.73354789494198,170.75205356528903,36.71370992029553,66.24124396203662,5.811260021461002,110.10809738799628,141.101496546288,170.67237176840413,149.85561178555534,22.29760657982836,14.242889049731195,6.589893821154763,24.663257557387876,23.457287572226374,113.12519897143262,155.37971503344528,75.05593589502746,
